row_label_raw,row_label_full,col_0,CHỈ TIÊU,Mã số,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
I.,I.,I.,LU'U CHUYẾN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYẾN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYẾN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYẾN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,
1.,I. > 1.,1.,Lợi nhuận trước thuế,01,2.201.838.689.660,1.630.325.650.110,,1.0,2201838689660.0,1630325650110.0
2.,2.,2.,Điều chính cho các khoản:,Điều chính cho các khoản:,Điều chính cho các khoản:,Điều chính cho các khoản:,,,,
2.,2. > 2.,2.,"Khấu hao tài sản cố định và bắt động sản đầu tư, hao mòn tài sản cố định vô hình và phân bố lợi thể thường mại",02,1.907.306.489.753,1.950.910.301.692,,2.0,1907306489753.0,1950910301692.0
2.,2. > 2.,2.,Các khoản dự phòng,03,(188.222.291.276),(69.242.290.687),,3.0,-188222291276.0,-69242290687.0
2.,2. > 2.,2.,(Lãi)/lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,04,(3.140.424.580),5.527.098.754,,4.0,-3140424580.0,5527098754.0
2.,2. > 2.,2.,(Lãi)/lỗ từ hoạt động đầu tư,05,(117.470.605.134),20.742.681.106,,5.0,-117470605134.0,20742681106.0
2.,2. > 2.,2.,Chỉ phí lãi vay,06,255.872.624.592,268.896.807.699,,6.0,255872624592.0,268896807699.0
2.,2. > 2.,2.,Các khoản điều chỉnh khác,07,(46.753.250.684),40.000.000.000,,7.0,-46753250684.0,40000000000.0
3.,2. > 3.,3.,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,08,4.009.431.232.331,3.847.160.248.674,,8.0,4009431232331.0,3847160248674.0
3.,2. > 3.,3.,Thay đổi các khoản phải thu,09,(370.674.316.982),92.235.268.512,,9.0,-370674316982.0,92235268512.0
3.,2. > 3.,3.,Thay đổi hàng tồn kho,10,549.999.571.622,463.954.799.324,,10.0,549999571622.0,463954799324.0
3.,2. > 3.,3.,"Thay đổi các khoản phải trả (Không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",11,231.820.196.539,649.308.331.049,,11.0,231820196539.0,649308331049.0
3.,2. > 3.,3.,Thay đổi chi phí trả trước,12,(331.060.099.414),63.667.583.952,,12.0,-331060099414.0,63667583952.0
3.,2. > 3.,3.,Tiền lãi vay đã trả,14,(260.182.050.997),(274.962.628.416),,14.0,-260182050997.0,-274962628416.0
3.,2. > 3.,3.,Thuế thu nhập doanh nghiệp đã nộp,15,(375.031.018.022),(426.855.511.540),,15.0,-375031018022.0,-426855511540.0
3.,2. > 3.,3.,Tiền chi khác cho hoạt động kinh doanh,17,(115.228.750.670),(118.846.220.665),,17.0,-115228750670.0,-118846220665.0
3.,2. > 3.,3.,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,3.339.074.764.407,4.295.661.870.890,,20.0,3339074764407.0,4295661870890.0
II.,II.,II.,LU'U CHUYẾN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYẾN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYẾN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYẾN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,
1.,II. > 1.,1.,"Tiền chi mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",21,(2.788.766.628.980),(2.534.097.162.999),,21.0,-2788766628980.0,-2534097162999.0
2.,II. > 2.,2.,"Tiền thu thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",22,12.867.979.886,336.075.000,,22.0,12867979886.0,336075000.0
3.,II. > 3.,3.,"Tiền chi cho vay, mua công cụ nợ của đơn vị khác",23,(2.441.399.253.683),(938.350.295.765),,23.0,-2441399253683.0,-938350295765.0
4.,II. > 4.,4.,"Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",24,714.765.669.441,1.131.554.476.684,,24.0,714765669441.0,1131554476684.0
5.,II. > 5.,5.,Tiền chi đầu tư góp vốn vào đơn vị khác,25,(176.436.758.743),-,,25.0,-176436758743.0,
6.,II. > 6.,6.,"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",27,84.545.406.086,51.390.669.020,,27.0,84545406086.0,51390669020.0
6.,II. > 6.,6.,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,(4.594.423.585.993),(2.289.166.238.060),,30.0,-4594423585993.0,-2289166238060.0
