row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
,,,Giá trị/Số có khả năng trả nợ,Giá trị/Số có khả năng trả nợ,,
Công ty Cổ phần Đầu tư Xây dựng Phát triển Năng lượng Việt Nam,Công ty Cổ phần Đầu tư Xây dựng Phát triển Năng lượng Việt Nam,Công ty Cổ phần Đầu tư Xây dựng Phát triển Năng lượng Việt Nam,213.717.218.087,140.841.597.627,213717218087.0,140841597627.0
Công ty Cổ phần Xây dựng COTECCONS,Công ty Cổ phần Xây dựng COTECCONS,Công ty Cổ phần Xây dựng COTECCONS,57.111.731.430,64.557.314.866,57111731430.0,64557314866.0
Công ty Cổ phần Đầu tư và Xuất nhập khẩu Viglacera,Công ty Cổ phần Đầu tư và Xuất nhập khẩu Viglacera,Công ty Cổ phần Đầu tư và Xuất nhập khẩu Viglacera,46.892.446.530,57.117.501.817,46892446530.0,57117501817.0
Công ty Cổ phần Đầu tư và Phát triển Nhà Hà Nội 22,Công ty Cổ phần Đầu tư và Phát triển Nhà Hà Nội 22,Công ty Cổ phần Đầu tư và Phát triển Nhà Hà Nội 22,23.365.194.193,21.765.817.374,23365194193.0,21765817374.0
Công ty TNHH Mitsui Việt Nam,Công ty TNHH Mitsui Việt Nam,Công ty TNHH Mitsui Việt Nam,22.785.379.610,22.003.565.613,22785379610.0,22003565613.0
"China Triumph International Engineering Co., Ltd","China Triumph International Engineering Co., Ltd","China Triumph International Engineering Co., Ltd",19.796.956.388,17.821.739.668,19796956388.0,17821739668.0
Công ty Cổ phần Phân phối Khí thấp áp Dầu Khí Việt Nam - Xí nghiệp Phân phối Khí thấp áp Vũng Tàu,Công ty Cổ phần Phân phối Khí thấp áp Dầu Khí Việt Nam - Xí nghiệp Phân phối Khí thấp áp Vũng Tàu,Công ty Cổ phần Phân phối Khí thấp áp Dầu Khí Việt Nam - Xí nghiệp Phân phối Khí thấp áp Vũng Tàu,18.564.317.958,26.646.537.525,18564317958.0,26646537525.0
Công ty Cổ phần Công nghệ TOHOKU,Công ty Cổ phần Công nghệ TOHOKU,Công ty Cổ phần Công nghệ TOHOKU,18.322.081.586,18.380.260.389,18322081586.0,18380260389.0
Công ty Cổ phần Sản xuất và Đầu tư Hải Anh,Công ty Cổ phần Sản xuất và Đầu tư Hải Anh,Công ty Cổ phần Sản xuất và Đầu tư Hải Anh,12.446.133.508,14.908.648.704,12446133508.0,14908648704.0
Công ty Cổ phần Xây dựng Bắc Ninh,Công ty Cổ phần Xây dựng Bắc Ninh,Công ty Cổ phần Xây dựng Bắc Ninh,7.222.010.536,55.565.253.797,7222010536.0,55565253797.0
Tổng Công ty Duyên Hải - CTCP,Tổng Công ty Duyên Hải - CTCP,Tổng Công ty Duyên Hải - CTCP,7.025.225.347,27.714.795.841,7025225347.0,27714795841.0
Công ty Cổ phần Xây dựng và Phát triển Công trình Hạ tầng,Công ty Cổ phần Xây dựng và Phát triển Công trình Hạ tầng,Công ty Cổ phần Xây dựng và Phát triển Công trình Hạ tầng,5.980.899.034,21.549.778.804,5980899034.0,21549778804.0
Công ty Cổ phần Phúc Hưng,Công ty Cổ phần Phúc Hưng,Công ty Cổ phần Phúc Hưng,5.168.127.593,20.245.987.245,5168127593.0,20245987245.0
Công ty TNHH Xây dựng Thương mại và Vận tải Tuấn Kiệt,Công ty TNHH Xây dựng Thương mại và Vận tải Tuấn Kiệt,Công ty TNHH Xây dựng Thương mại và Vận tải Tuấn Kiệt,-,33.877.656.876,,33877656876.0
Công ty TNHH MANUCHAR Việt Nam,Công ty TNHH MANUCHAR Việt Nam,Công ty TNHH MANUCHAR Việt Nam,-,22.279.500.311,,22279500311.0
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,1.215.624.775.343,1.188.315.538.809,1215624775343.0,1188315538809.0
,,,1.674.022.497.143,1.753.591.495.266,1674022497143.0,1753591495266.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả người bán ngắn hạn là các bên liên quan(chỉ tiết tại Thuyết minh số 46),Trong đó: > Phải trả người bán ngắn hạn là các bên liên quan(chỉ tiết tại Thuyết minh số 46),Phải trả người bán ngắn hạn là các bên liên quan(chỉ tiết tại Thuyết minh số 46),48.054.923.465,59.591.969.484,48054923465.0,59591969484.0
