row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,VND,VND,VND,VND,,,,
,,,Giá gốc,Giá trị có thể thu hồi,Giá gốc,Giá trị có thể thu hồi,,,,
"UBND phường Hoành Bồ (trước đây là UBND huyện Hoành Bồ - tiền sử dụng đất, bồi thường và chi phí khác)","UBND phường Hoành Bồ (trước đây là UBND huyện Hoành Bồ - tiền sử dụng đất, bồi thường và chi phí khác)","UBND phường Hoành Bồ (trước đây là UBND huyện Hoành Bồ - tiền sử dụng đất, bồi thường và chi phí khác)",33.642.634.419,16.888.000.000,33.642.634.419,16.888.000.000,33642634419.0,16888000000.0,33642634419.0,16888000000.0
Công ty TNHH Thương mại và Dịch vụ Hưng Lợi,Công ty TNHH Thương mại và Dịch vụ Hưng Lợi,Công ty TNHH Thương mại và Dịch vụ Hưng Lợi,10.413.871.850,-,10.773.871.850,-,10413871850.0,,10773871850.0,
Công ty Cổ phần Phát triển và Kinh doanh nhà Vĩnh Phúc,Công ty Cổ phần Phát triển và Kinh doanh nhà Vĩnh Phúc,Công ty Cổ phần Phát triển và Kinh doanh nhà Vĩnh Phúc,6.276.862.862,-,6.276.862.862,-,6276862862.0,,6276862862.0,
Công ty TNHH TLG Thăng Long,Công ty TNHH TLG Thăng Long,Công ty TNHH TLG Thăng Long,6.197.848.091,-,6.197.848.091,-,6197848091.0,,6197848091.0,
Công ty Cổ phần Công nghệ kính Sado,Công ty Cổ phần Công nghệ kính Sado,Công ty Cổ phần Công nghệ kính Sado,4.608.080.376,2.507.749.290,5.628.095.883,3.309.927.711,4608080376.0,2507749290.0,5628095883.0,3309927711.0
Công ty Cổ phần Giấy Tây Đô,Công ty Cổ phần Giấy Tây Đô,Công ty Cổ phần Giấy Tây Đô,5.782.962.357,-,5.867.662.357,-,5782962357.0,,5867662357.0,
Công ty TNHH JUNA,Công ty TNHH JUNA,Công ty TNHH JUNA,5.191.824.617,-,5.191.824.617,-,5191824617.0,,5191824617.0,
Công ty Cổ phần Bá Hiến,Công ty Cổ phần Bá Hiến,Công ty Cổ phần Bá Hiến,5.408.189.208,-,5.408.189.208,-,5408189208.0,,5408189208.0,
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,256.608.879.298,8.248.876.897,249.979.713.323,8.965.960.937,256608879298.0,8248876897.0,249979713323.0,8965960937.0
,,,334.131.153.078,27.644.626.187,328.966.702.610,29.163.888.648,334131153078.0,27644626187.0,328966702610.0,29163888648.0
Tổng giá trị dự phòng đã trích lập,Tổng giá trị dự phòng đã trích lập,Tổng giá trị dự phòng đã trích lập,,306.486.526.891,,299.802.813.962,,306486526891.0,,299802813962.0
