row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,,
"Cảm cố, ký cược, ký quỹ ngắn hạn (i)","a. Ngắn hạn > Cảm cố, ký cược, ký quỹ ngắn hạn (i)","Cảm cố, ký cược, ký quỹ ngắn hạn (i)",86.004.272.122,72.742.769.848,86004272122.0,72742769848.0
"Tiền sử dụng đất, bồi thường và chi phí khác (ii)","a. Ngắn hạn > Tiền sử dụng đất, bồi thường và chi phí khác (ii)","Tiền sử dụng đất, bồi thường và chi phí khác (ii)",33.642.634.419,33.642.634.419,33642634419.0,33642634419.0
Phái thu về tiền tạm ứng,a. Ngắn hạn > Phái thu về tiền tạm ứng,Phái thu về tiền tạm ứng,26.838.699.113,36.567.442.294,26838699113.0,36567442294.0
Dự thu lãi tiền gửi,a. Ngắn hạn > Dự thu lãi tiền gửi,Dự thu lãi tiền gửi,20.299.551.879,10.069.024.003,20299551879.0,10069024003.0
Tiền dên bù giải phóng mặt bằng sẽ được trừ vào tiền thuê đất phải nộp (iii),a. Ngắn hạn > Tiền dên bù giải phóng mặt bằng sẽ được trừ vào tiền thuê đất phải nộp (iii),Tiền dên bù giải phóng mặt bằng sẽ được trừ vào tiền thuê đất phải nộp (iii),13.659.462.508,20.822.713.645,13659462508.0,20822713645.0
Phải thu về tiền thuế giá trị gia tăng của TSCĐ thuê tài chính,a. Ngắn hạn > Phải thu về tiền thuế giá trị gia tăng của TSCĐ thuê tài chính,Phải thu về tiền thuế giá trị gia tăng của TSCĐ thuê tài chính,9.604.062.068,10.134.318.771,9604062068.0,10134318771.0
"Phải thu các đơn vị tiền lãi vay, thù lao, bảo hiểm và các khoản trả thay khác","a. Ngắn hạn > Phải thu các đơn vị tiền lãi vay, thù lao, bảo hiểm và các khoản trả thay khác","Phải thu các đơn vị tiền lãi vay, thù lao, bảo hiểm và các khoản trả thay khác",8.575.369.899,8.575.369.899,8575369899.0,8575369899.0
Phải thu Công ty Cổ phần Phát triển và Kinh doanh nhà Vĩnh Phúc,a. Ngắn hạn > Phải thu Công ty Cổ phần Phát triển và Kinh doanh nhà Vĩnh Phúc,Phải thu Công ty Cổ phần Phát triển và Kinh doanh nhà Vĩnh Phúc,5.192.067.839,5.192.067.839,5192067839.0,5192067839.0
Phải thu khác,a. Ngắn hạn > Phải thu khác,Phải thu khác,66.807.440.134,76.572.185.544,66807440134.0,76572185544.0
,,,270.623.559.981,274.318.526.262,270623559981.0,274318526262.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,,
Tiền dên bù giải phóng mặt bằng sẽ được trừ vào tiền thuê đất phải nộp (iii),b. Dài hạn > Tiền dên bù giải phóng mặt bằng sẽ được trừ vào tiền thuê đất phải nộp (iii),Tiền dên bù giải phóng mặt bằng sẽ được trừ vào tiền thuê đất phải nộp (iii),1.115.880.999.414,208.460.910.641,1115880999414.0,208460910641.0
"Cảm cố, ký cược, ký quỹ dài hạn (i)","b. Dài hạn > Cảm cố, ký cược, ký quỹ dài hạn (i)","Cảm cố, ký cược, ký quỹ dài hạn (i)",53.976.618.832,65.304.222.131,53976618832.0,65304222131.0
Phải thu khác,b. Dài hạn > Phải thu khác,Phải thu khác,750.952.000,750.952.000,750952000.0,750952000.0
,,,1.170.608.570.246,274.516.084.772,1170608570246.0,274516084772.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu ngắn hạn khác từ bên liên quan (chi tiết tại Thuyết minh số 46),Trong đó: > Phải thu ngắn hạn khác từ bên liên quan (chi tiết tại Thuyết minh số 46),Phải thu ngắn hạn khác từ bên liên quan (chi tiết tại Thuyết minh số 46),4.761.959.705,5.506.701.597,4761959705.0,5506701597.0
