row_label_raw,row_label_full,col_0,Trường hợp doanh thu được ghi nhận một lần tại thời điểm bàn giao đất,Trường hợp doanh thu được phân bố trong thời hạn thuê đất,Chênh lệch,numeric__Trường hợp doanh thu được ghi nhận một lần tại thời điểm bàn giao đất,numeric__Trường hợp doanh thu được phân bố trong thời hạn thuê đất,numeric__Chênh lệch
,,,VND,VND,VND,,,
Doanh thu từ dịch vụ cho thuê bắt động sản và đất đã phát triển hạ tầng,Doanh thu từ dịch vụ cho thuê bắt động sản và đất đã phát triển hạ tầng,Doanh thu từ dịch vụ cho thuê bắt động sản và đất đã phát triển hạ tầng,3.233.822.356.230,56.310.092.937,3.177.512.263.293,3233822356230.0,56310092937.0,3177512263293.0
Giá vốn cho thuê bắt động sản và đất đã phát triển hạ tầng,Giá vốn cho thuê bắt động sản và đất đã phát triển hạ tầng,Giá vốn cho thuê bắt động sản và đất đã phát triển hạ tầng,1.106.608.837.907,28.624.845.972,1.077.983.991.935,1106608837907.0,28624845972.0,1077983991935.0
Lợi nhuận gộp về dịch vụ cho thuê bắt động sản và đất đã phát triển hạ tầng,Lợi nhuận gộp về dịch vụ cho thuê bắt động sản và đất đã phát triển hạ tầng,Lợi nhuận gộp về dịch vụ cho thuê bắt động sản và đất đã phát triển hạ tầng,2.127.213.518.323,27.685.246.965,2.099.528.271.358,2127213518323.0,27685246965.0,2099528271358.0
