row_label_raw,row_label_full,Công ty,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
Hoạt động kinh doanh có lãi,Hoạt động kinh doanh có lãi,Hoạt động kinh doanh có lãi,4 công ty,2 công ty,,
Hoạt động kinh doanh bị lỗ,Hoạt động kinh doanh bị lỗ,Hoạt động kinh doanh bị lỗ,4 công ty,7 công ty,,
Đang trong quá trình giải thể,Đang trong quá trình giải thể,Đang trong quá trình giải thể,1 công ty,1 công ty,,
