row_label_raw,row_label_full,col_0,Nhóm bất động sảnvà xây dựng,"Nhóm kính, gưỡng","Nhóm sử, sen vòivà phụ kiện",Nhóm gạch ốp lát,"Nhóm gạch, ngõidất sét nung",Bộ phận khác,Loại trừ nội bộ,Tổng cộngcác bộ phận,numeric__Nhóm bất động sảnvà xây dựng,"numeric__Nhóm kính, gưỡng","numeric__Nhóm sử, sen vòivà phụ kiện",numeric__Nhóm gạch ốp lát,"numeric__Nhóm gạch, ngõidất sét nung",numeric__Bộ phận khác,numeric__Loại trừ nội bộ,numeric__Tổng cộngcác bộ phận
Tài sản bộ phận,Tài sản bộ phận,Tài sản bộ phận,24.015.259.975.415,3.654.569.736.232,1.194.371.544.590,3.474.030.311.097,777.335.444.945,147.498.388.049,(7.067.667.431.481),26.195.397.968.847241.236.649.310,24015259975415.0,3654569736232.0,1194371544590.0,3474030311097.0,777335444945.0,147498388049.0,-7067667431481.0,2.619539796884724e+25
Tài sản không phân bổ,Tài sản không phân bổ,Tài sản không phân bổ,,,,,,,,,,,,,,,,
Tổng tài sản,Tài sản không phân bổ > Tổng tài sản,Tổng tài sản,24.015.259.975.415,3.654.569.736.232,1.194.371.544.590,3.474.030.311.097,777.335.444.945,147.498.388.049,(7.067.667.431.481),26.436.634.618.157,24015259975415.0,3654569736232.0,1194371544590.0,3474030311097.0,777335444945.0,147498388049.0,-7067667431481.0,26436634618157.0
Nợ phải trả của các bộ phận,Tài sản không phân bổ > Nợ phải trả của các bộ phận,Nợ phải trả của các bộ phận,(15.563.914.196.583),(2.680.305.425.818),(691.285.278.877),(2.667.617.887.728),(364.518.670.002),(88.917.437.445),7.497.071.489.777,(14.559.487.406.676)(306.254.316.028),-15563914196583.0,-2680305425818.0,-691285278877.0,-2667617887728.0,-364518670002.0,-88917437445.0,7497071489777.0,
Nợ phải trả không phân bổ,Nợ phải trả không phân bổ,Nợ phải trả không phân bổ,,,,,,,,,,,,,,,,
Tổng nợ phải trả,Nợ phải trả không phân bổ > Tổng nợ phải trả,Tổng nợ phải trả,(15.563.914.196.583),(2.680.305.425.818),(691.285.278.877),(2.667.617.887.728),(364.518.670.002),(88.917.437.445),7.497.071.489.777,(14.865.741.722.704),-15563914196583.0,-2680305425818.0,-691285278877.0,-2667617887728.0,-364518670002.0,-88917437445.0,7497071489777.0,-14865741722704.0
