row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,,
Phải thu khách mua vật liệu xây dựng,a. Ngắn hạn > Phải thu khách mua vật liệu xây dựng,Phải thu khách mua vật liệu xây dựng,578.121.642.507,652.958.111.880,578121642507.0,652958111880.0
"Phải thu khách hàng thuê hạ tầng khu công nghiệp, nhà xưởng","a. Ngắn hạn > Phải thu khách hàng thuê hạ tầng khu công nghiệp, nhà xưởng","Phải thu khách hàng thuê hạ tầng khu công nghiệp, nhà xưởng",135.466.846.559,136.200.224.141,135466846559.0,136200224141.0
Phải thu khách hàng mua nhà ở,a. Ngắn hạn > Phải thu khách hàng mua nhà ở,Phải thu khách hàng mua nhà ở,42.504.357.612,36.170.233.439,42504357612.0,36170233439.0
Các khoản phải thu khách hàng khác,a. Ngắn hạn > Các khoản phải thu khách hàng khác,Các khoản phải thu khách hàng khác,72.194.755.503,92.717.911.234,72194755503.0,92717911234.0
,,,828.287.602.181,918.046.480.694,828287602181.0,918046480694.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu ngắn hạn của khách hàng là các bên liên quan (chi tiết tại Thuyết minh số 46),Trong đó: > Phải thu ngắn hạn của khách hàng là các bên liên quan (chi tiết tại Thuyết minh số 46),Phải thu ngắn hạn của khách hàng là các bên liên quan (chi tiết tại Thuyết minh số 46),6.006.512.969,14.735.008.063,6006512969.0,14735008063.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,,
Phải thu khách mua vật liệu xây dựng,b. Dài hạn > Phải thu khách mua vật liệu xây dựng,Phải thu khách mua vật liệu xây dựng,4.266.810.286,4.266.810.286,4266810286.0,4266810286.0
,,,4.266.810.286,4.266.810.286,4266810286.0,4266810286.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu dài hạn của khách hàng là các bên liên quan (chi tiết tại Thuyết minh số 46),Trong đó: > Phải thu dài hạn của khách hàng là các bên liên quan (chi tiết tại Thuyết minh số 46),Phải thu dài hạn của khách hàng là các bên liên quan (chi tiết tại Thuyết minh số 46),2.142.749.698,2.142.749.698,2142749698.0,2142749698.0
