row_label_raw,row_label_full,col_0,Số năm nay,Số năm trước,numeric__Số năm nay,numeric__Số năm trước
Doanh thu bán điện,Doanh thu bán điện,Doanh thu bán điện,12.266.582.474.537,11.252.668.471.235,12266582474537.0,11252668471235.0
Doanh thu bán than,Doanh thu bán than,Doanh thu bán than,321.623.638.295,344.894.026.030,321623638295.0,344894026030.0
Doanh thu khác,Doanh thu khác,Doanh thu khác,125.715.051.282,116.937.303.746,125715051282.0,116937303746.0
Cộng,Cộng,Cộng,12.713.921.164.114,11.714.499.801.011,12713921164114.0,11714499801011.0
Trong đó,Trong đó,Trong đó,Trong đó,Trong đó,,
Doanh thu bán cho bên thứ ba,Trong đó > Doanh thu bán cho bên thứ ba,Doanh thu bán cho bên thứ ba,12.389.904.638.279,11.364.665.726.101,12389904638279.0,11364665726101.0
Doanh thu bán cho bên liên quan(Chi tiết tại Thuyết minh số VII.3),Trong đó > Doanh thu bán cho bên liên quan(Chi tiết tại Thuyết minh số VII.3),Doanh thu bán cho bên liên quan(Chi tiết tại Thuyết minh số VII.3),324.016.525.835,349.834.074.910,324016525835.0,349834074910.0
Cộng,Trong đó > Cộng,Cộng,12.713.921.164.114,11.714.499.801.011,12713921164114.0,11714499801011.0
