row_label_raw,row_label_full,Bên liên quan,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,21.110.205.929,17.561.036.853,21110205929.0,17561036853.0
Công ty CP Than - Điện Nông Sơn - TKV,Công ty CP Than - Điện Nông Sơn - TKV,Công ty CP Than - Điện Nông Sơn - TKV,20.014.439.609,17.561.036.853,20014439609.0,17561036853.0
Ban QLDA Nhà điều hành Vinacomin,Ban QLDA Nhà điều hành Vinacomin,Ban QLDA Nhà điều hành Vinacomin,1.095.766.320,-,1095766320.0,
Dài hạn,Dài hạn,Dài hạn,3.287.298.960,-,3287298960.0,
Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam,Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam,Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam,3.287.298.960,-,3287298960.0,
Cộng,Cộng,Cộng,24.397.504.889,17.561.036.853,24397504889.0,17561036853.0
