row_label_raw,row_label_full,col_0,Số năm nay,Số năm trước,numeric__Số năm nay,numeric__Số năm trước
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",9.184.102.701.857,7.960.602.542.879,9184102701857.0,7960602542879.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,456.640.015.228,422.872.287.292,456640015228.0,422872287292.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,1.256.909.617.721,1.447.828.889.883,1256909617721.0,1447828889883.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,515.194.547.870,544.347.457.710,515194547870.0,544347457710.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,478.666.400.740,511.066.208.817,478666400740.0,511066208817.0
Cộng,Cộng,Cộng,11.891.513.283.416,10.886.717.386.581,11891513283416.0,10886717386581.0
