row_label_raw,row_label_full,Chỉ tiêu,Mã số,Số đã báo cáo,Điều chỉnh,Số sau điều chỉnh,numeric__Mã số,numeric__Số đã báo cáo,numeric__Điều chỉnh,numeric__Số sau điều chỉnh
Giá vốn hàng bán,Giá vốn hàng bán,Giá vốn hàng bán,11,10.537.477.335.002,(3.954.665.250),10.533.522.669.752,11.0,10537477335002.0,-3954665250.0,10533522669752.0
Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,20,1.177.022.466.009,3.954.665.250,1.180.977.131.259,20.0,1177022466009.0,3954665250.0,1180977131259.0
Lợi nhuận thuần từ hoạt động kinh doanh,Lợi nhuận thuần từ hoạt động kinh doanh,Lợi nhuận thuần từ hoạt động kinh doanh,30,620.326.221.949,3.954.665.250,624.280.887.199,30.0,620326221949.0,3954665250.0,624280887199.0
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,50,623.094.091.939,3.954.665.250,627.048.757.189,50.0,623094091939.0,3954665250.0,627048757189.0
Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,51,75.144.478.210,1.075.358.484,76.219.836.694,51.0,75144478210.0,1075358484.0,76219836694.0
Lợi nhuận sau thuế thu nhập doanh nghiệp,Lợi nhuận sau thuế thu nhập doanh nghiệp,Lợi nhuận sau thuế thu nhập doanh nghiệp,60,547.949.613.729,2.879.306.766,550.828.920.495,60.0,547949613729.0,2879306766.0,550828920495.0
