row_label_raw,row_label_full,col_0,Số năm nay,Số năm trước,numeric__Số năm nay,numeric__Số năm trước
Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,153.988.710.183,154.736.725.360,153988710183.0,154736725360.0
Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,3.331.283.558,3.239.502.498,3331283558.0,3239502498.0
Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,6.347.216.345,4.332.157.401,6347216345.0,4332157401.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,10.990.974.738,11.844.736.690,10990974738.0,11844736690.0
"Thuế, phí và lệ phí","Thuế, phí và lệ phí","Thuế, phí và lệ phí",4.159.240.279,3.487.507.894,4159240279.0,3487507894.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,2.934.779.500,-,2934779500.0,
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,45.338.694.756,42.233.965.953,45338694756.0,42233965953.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,139.454.163.703,129.365.455.783,139454163703.0,129365455783.0
Cộng,Cộng,Cộng,366.545.063.062,349.240.051.579,366545063062.0,349240051579.0
