row_label_raw,row_label_full,Bên liên quan,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Công ty tư vấn quản lý dự án - Vinacomin,Công ty tư vấn quản lý dự án - Vinacomin,Công ty tư vấn quản lý dự án - Vinacomin,300.000.000,300.000.000,300000000.0,300000000.0
Công ty CP tư vấn đầu tư Mô và Công nghiệp - Vinacomin,Công ty CP tư vấn đầu tư Mô và Công nghiệp - Vinacomin,Công ty CP tư vấn đầu tư Mô và Công nghiệp - Vinacomin,68.040.000,-,68040000.0,
Công ty CP xuất nhập khẩu than - Vinacomin,Công ty CP xuất nhập khẩu than - Vinacomin,Công ty CP xuất nhập khẩu than - Vinacomin,396.800.000,-,396800000.0,
Cộng,Cộng,Cộng,764.840.000,300.000.000,764840000.0,300000000.0
