row_label_raw,row_label_full,Chỉ tiêu,Mã số,Số đã báo cáo,Điều chỉnh,Số sau điều chỉnh,numeric__Mã số,numeric__Số đã báo cáo,numeric__Điều chỉnh,numeric__Số sau điều chỉnh
Lợi nhuận trước thuế,Lợi nhuận trước thuế,Lợi nhuận trước thuế,01,623.094.091.939,3.954.665.250,627.048.757.189,1.0,623094091939.0,3954665250.0,627048757189.0
Khấu hao tài sản cố định và bất động sản đầu tư,Khấu hao tài sản cố định và bất động sản đầu tư,Khấu hao tài sản cố định và bất động sản đầu tư,02,1.447.845.850.715,137.103.594,1.447.982.954.309,2.0,1447845850715.0,137103594.0,1447982954309.0
Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,08,2.246.861.223.535,4.091.768.844,2.250.952.992.379,8.0,2246861223535.0,4091768844.0,2250952992379.0
"Tăng, giảm chi phí trả trước","Tăng, giảm chi phí trả trước","Tăng, giảm chi phí trả trước",12,17.894.761.399,(2.774.913.295),15.119.848.104,12.0,17894761399.0,-2774913295.0,15119848104.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,1.874.444.461.159,1.316.855.549,1.875.761.316.708,20.0,1874444461159.0,1316855549.0,1875761316708.0
Lưu chuyển tiền từ hoạt động đầu tư,Lưu chuyển tiền từ hoạt động đầu tư,Lưu chuyển tiền từ hoạt động đầu tư,,,,,,,,
"Tiền chỉ để mua sắm, xây dựng tài sản cố định và","Lưu chuyển tiền từ hoạt động đầu tư > Tiền chỉ để mua sắm, xây dựng tài sản cố định và","Tiền chỉ để mua sắm, xây dựng tài sản cố định và",21,(101.579.610.955),(1.316.855.549),(102.896.466.504),21.0,-101579610955.0,-1316855549.0,-102896466504.0
Lưu chuyển tiền thuần từ hoạt động đầu tư,Lưu chuyển tiền từ hoạt động đầu tư > Lưu chuyển tiền thuần từ hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,167.580.062.172,(1.316.855.549),166.263.206.623,30.0,167580062172.0,-1316855549.0,166263206623.0
