row_label_raw,row_label_full,Bên liên quan,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,2.000.000.000,100.974.750.000,2000000000.0,100974750000.0
Công ty CP Than - Điện Nông Sơn - TKV,Công ty CP Than - Điện Nông Sơn - TKV,Công ty CP Than - Điện Nông Sơn - TKV,2.000.000.000,100.974.750.000,2000000000.0,100974750000.0
Dài hạn,Dài hạn,Dài hạn,-,75.230.000.000,,75230000000.0
Công ty CP Than - Điện Nông Sơn - TKV,Công ty CP Than - Điện Nông Sơn - TKV,Công ty CP Than - Điện Nông Sơn - TKV,-,75.230.000.000,,75230000000.0
Cộng,Cộng,Cộng,2.000.000.000,176.204.750.000,2000000000.0,176204750000.0
