row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Phải trả khác ngắn hạn,Phải trả khác ngắn hạn,Phải trả khác ngắn hạn,29.058.397.268,158.005.661.047,29058397268.0,158005661047.0
Kinh phí công đoàn,Kinh phí công đoàn,Kinh phí công đoàn,552.512.462,428.138.102,552512462.0,428138102.0
"Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn",5.261.343.492,1.636.529.155,5261343492.0,1636529155.0
Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam,Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam,Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam,5.085.570.924,3.159.305.633,5085570924.0,3159305633.0
Nhà thầu SFECO,Nhà thầu SFECO,Nhà thầu SFECO,4.322.434.076,4.322.434.076,4322434076.0,4322434076.0
"Cổ tức, lợi nhuận phải trả cho cổ đông","Cổ tức, lợi nhuận phải trả cho cổ đông","Cổ tức, lợi nhuận phải trả cho cổ đông",1.707.226.275,1.451.415.900,1707226275.0,1451415900.0
Tiền diện phải trả Công ty mua bán điện (*),Tiền diện phải trả Công ty mua bán điện (*),Tiền diện phải trả Công ty mua bán điện (*),-,135.507.278.963,,135507278963.0
Các khoản khác,Các khoản khác,Các khoản khác,12.129.310.039,11.500.559.218,12129310039.0,11500559218.0
Phải trả khác dài hạn,Phải trả khác dài hạn,Phải trả khác dài hạn,227.059.200,-,227059200.0,
"Nhận ký quỹ, ký cược dài hạn","Nhận ký quỹ, ký cược dài hạn","Nhận ký quỹ, ký cược dài hạn",227.059.200,-,227059200.0,
Cộng,Cộng,Cộng,29.285.456.468,158.005.661.047,29285456468.0,158005661047.0
