row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã nộp trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã nộp trong năm,numeric__Số cuối năm
Thuế GTGT,Thuế GTGT,Thuế GTGT,6.808.899.090,166.973.338.697,173.777.571.120,4.666.667,6808899090.0,166973338697.0,173777571120.0,4666667.0
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,-,215.413.742,215.413.742,-,,215413742.0,215413742.0,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,36.744.734.695,59.629.430.574,71.229.276.064,25.144.889.205,36744734695.0,59629430574.0,71229276064.0,25144889205.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,1.002.931.917,7.996.189.316,8.472.929.889,526.191.344,1002931917.0,7996189316.0,8472929889.0,526191344.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,2.964.085.207,58.859.007.305,61.731.428.502,91.664.010,2964085207.0,58859007305.0,61731428502.0,91664010.0
Thuế đất và tiền thuê đất,Thuế đất và tiền thuê đất,Thuế đất và tiền thuê đất,-,4.504.006.519,4.504.006.519,-,,4504006519.0,4504006519.0,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,4.904.845.545,4.904.845.545,-,,4904845545.0,4904845545.0,
"Các khoản phí, lệ phí, các khoản phải nộp khác","Các khoản phí, lệ phí, các khoản phải nộp khác","Các khoản phí, lệ phí, các khoản phải nộp khác",5.989.925.927,30.264.598.978,31.493.862.208,4.760.662.697,5989925927.0,30264598978.0,31493862208.0,4760662697.0
Cộng,Cộng,Cộng,53.510.576.836,333.346.830.676,356.329.333.589,30.528.073.923,53510576836.0,333346830676.0,356329333589.0,30528073923.0
