row_label_raw,row_label_full,- Ông Ngô Thế Phiệt,Chủ tịch,col_2,numeric__Chủ tịch,numeric__col_2
- Ông Ngô Trí Thịnh,- Ông Ngô Trí Thịnh,- Ông Ngô Trí Thịnh,Thành viên,,,
- Ông Bùi Minh Tân,- Ông Bùi Minh Tân,- Ông Bùi Minh Tân,Thành viên,Bổ nhiệm ngày 01/07/2024,,
- Ông Nguyễn Trung Thực,- Ông Nguyễn Trung Thực,- Ông Nguyễn Trung Thực,Thành viên,,,
- Ông Nguyễn Đức Pha,- Ông Nguyễn Đức Pha,- Ông Nguyễn Đức Pha,Thành viên,Miễn nhiệm ngày 01/10/2024,,
- Ông Nguyễn Đức Thảo,- Ông Nguyễn Đức Thảo,- Ông Nguyễn Đức Thảo,Thành viên độc lập,,,
