row_label_raw,row_label_full,col_0,Số năm nay,Số năm trước,numeric__Số năm nay,numeric__Số năm trước
Giá vốn bán điện,Giá vốn bán điện,Giá vốn bán điện,11.093.370.495.231,10.091.810.037.663,11093370495231.0,10091810037663.0
Giá vốn bán than,Giá vốn bán than,Giá vốn bán than,321.623.638.295,344.894.026.030,321623638295.0,344894026030.0
Giá vốn khác,Giá vốn khác,Giá vốn khác,109.974.086.828,96.818.606.059,109974086828.0,96818606059.0
Cộng,Cộng,Cộng,11.524.968.220.354,10.533.522.669.752,11524968220354.0,10533522669752.0
