row_label_raw,row_label_full,1.,"Tiền chi để mua sắm, xây dựng tài sản cố định và các tài sản dài hạn khác",21,(485.706.960.338),(102.896.466.504),"numeric__Tiền chi để mua sắm, xây dựng tài sản cố định và các tài sản dài hạn khác",numeric__21,numeric__(485.706.960.338),numeric__(102.896.466.504)
2.,2.,2.,"Tiền thu từ thanh lý, nhượng bán tài sản cố định và các tài sản dài hạn khác",22,3.281.775.020,-,,22.0,3281775020.0,
3.,3.,3.,"Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",23,(706.000.000.000),(835.000.000.000),,23.0,-706000000000.0,-835000000000.0
4.,4.,4.,"Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",24,924.204.750.000,852.970.190.840,,24.0,924204750000.0,852970190840.0
5.,5.,5.,Tiền chi đầu tư góp vốn vào đơn vị khác,25,-,-,,25.0,,
6.,6.,6.,Tiền thu hồi đầu tư góp vốn vào đơn vị khác,26,-,-,,26.0,,
7.,7.,7.,"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",27,205.880.186.285,251.189.482.287,,27.0,205880186285.0,251189482287.0
,,,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,(58.340.249.033),166.263.206.623,,30.0,-58340249033.0,166263206623.0
