row_label_raw,row_label_full,col_0,Số năm nay,Số năm trước,numeric__Số năm nay,numeric__Số năm trước
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",20.941.040.787,37.504.578.256,20941040787.0,37504578256.0
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",197.609.796.500,185.461.044.750,197609796500.0,185461044750.0
Lãi chênh lệch tỷ giá đã thực hiện,Lãi chênh lệch tỷ giá đã thực hiện,Lãi chênh lệch tỷ giá đã thực hiện,9.515.211.182,5.031.142.027,9515211182.0,5031142027.0
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,11.200.000,11.200.000,11200000.0,11200000.0
Cộng,Cộng,Cộng,228.077.248.469,228.007.965.033,228077248469.0,228007965033.0
