row_label_raw,row_label_full,Lợi nhuận sau thuế chưa phân phối theo báo cáo năm trước > Điều chỉnh chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ việc loại trừ khoản dự phòng đầu tư tài chính năm 2013 > Điều chỉnh chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ việc ghi nhận lãi chênh lệch tỷ giá năm 2013 > Điều chỉnh doanh thu tài chính phát sinh từ việc ghi nhận lãi chênh lệch tỷ giá năm 2013,79.651.837.033 > (27.922.284.362) > 291.137.052 > 4.892.526.011,numeric__79.651.837.033 > (27.922.284.362) > 291.137.052 > 4.892.526.011
Điều chỉnh chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ việc loại trừ khoản dự phòng đầu tư tài chính,Điều chỉnh chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ việc loại trừ khoản dự phòng đầu tư tài chính,Điều chỉnh chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ việc loại trừ khoản dự phòng đầu tư tài chính,(1.292.606.048),-1292606048.0
Điều chỉnh chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ việc ghi nhận lãi chênh lệch tỷ giá,Điều chỉnh chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ việc ghi nhận lãi chênh lệch tỷ giá,Điều chỉnh chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ việc ghi nhận lãi chênh lệch tỷ giá,488.441.124,488441124.0
Điều chỉnh doanh thu tài chính phát sinh từ việc ghi nhận lãi chênh lệch tỷ giá,Điều chỉnh doanh thu tài chính phát sinh từ việc ghi nhận lãi chênh lệch tỷ giá,Điều chỉnh doanh thu tài chính phát sinh từ việc ghi nhận lãi chênh lệch tỷ giá,5.875.482.038,5875482038.0
