row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Tạm ứng thực hiện dự án,Ngắn hạn > Tạm ứng thực hiện dự án,Tạm ứng thực hiện dự án,71.816.654.886,62.822.834.114,71816654886.0,62822834114.0
Lãi cho vay,Ngắn hạn > Lãi cho vay,Lãi cho vay,35.875.498.262,22.955.958.941,35875498262.0,22955958941.0
Cho mượn,Ngắn hạn > Cho mượn,Cho mượn,8.248.153.800,-,8248153800.0,
"Ký quỹ, ký cược","Ngắn hạn > Ký quỹ, ký cược","Ký quỹ, ký cược",371.110.000,672.075.000,371110000.0,672075000.0
Lãi tiền gửi,Ngắn hạn > Lãi tiền gửi,Lãi tiền gửi,58.774.289,1.116.855.142,58774289.0,1116855142.0
Khác,Ngắn hạn > Khác,Khác,14.296.208.938,24.188.957.623,14296208938.0,24188957623.0
,,,130.666.400.175,111.756.680.820,130666400175.0,111756680820.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Phải thu về hợp đồng hợp tác kinh doanh (*),Dài hạn > Phải thu về hợp đồng hợp tác kinh doanh (*),Phải thu về hợp đồng hợp tác kinh doanh (*),87.318.359.768,93.384.087.514,87318359768.0,93384087514.0
"Ký quỹ, ký cược","Dài hạn > Ký quỹ, ký cược","Ký quỹ, ký cược",1.424.622.233,921.858.952,1424622233.0,921858952.0
,,,88.742.982.001,94.305.946.466,88742982001.0,94305946466.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,219.409.382.176,206.062.627.286,219409382176.0,206062627286.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Bên liên quan (Thuyết minh số 33),Trong đó: > Bên liên quan (Thuyết minh số 33),Bên liên quan (Thuyết minh số 33),123.193.858.030,118.759.612.077,123193858030.0,118759612077.0
Bên khác,Trong đó: > Bên khác,Bên khác,96.215.524.146,87.303.015.209,96215524146.0,87303015209.0
Dự phòng phải thu khó đòi,Trong đó: > Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,(14.202.602.517),-,-14202602517.0,
GIÁ TRỊ THUÀN,Trong đó: > GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,205.206.779.659,206.062.627.286,205206779659.0,206062627286.0
