row_label_raw,row_label_full,Lợi nhuận sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,10.460.820.959,48.991.380.626,numeric__10.460.820.959,numeric__48.991.380.626
Trừ: Quỹ khen thưởng phúc lợi (*),Trừ: Quỹ khen thưởng phúc lợi (*),Trừ: Quỹ khen thưởng phúc lợi (*),1.552.958.574,7.002.523.774,1552958574.0,7002523774.0
Lợi nhuận sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông của Tổng Công ty (VND),Lợi nhuận sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông của Tổng Công ty (VND),Lợi nhuận sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông của Tổng Công ty (VND),8.907.862.385,41.988.856.852,8907862385.0,41988856852.0
Bình quân gia quyền của số cổ phiếu phổ thông (không bao gồm cổ phiếu quỹ) để tính lãi cơ bản trên cổ phiếu (**),Bình quân gia quyền của số cổ phiếu phổ thông (không bao gồm cổ phiếu quỹ) để tính lãi cơ bản trên cổ phiếu (**),Bình quân gia quyền của số cổ phiếu phổ thông (không bao gồm cổ phiếu quỹ) để tính lãi cơ bản trên cổ phiếu (**),201.885.026,194.633.793,201885026.0,194633793.0
Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),44,216,44.0,216.0
Lãi suy giảm trên cổ phiếu (VND/cổ phiếu),Lãi suy giảm trên cổ phiếu (VND/cổ phiếu),Lãi suy giảm trên cổ phiếu (VND/cổ phiếu),44,216,44.0,216.0
