row_label_raw,row_label_full,Lợi nhuận sau thuế chưa phân phối theo báo cáo năm trước,46.643.025.035,numeric__46.643.025.035
Điều chỉnh chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ việc loại trừ khoản dự phòng đầu tư tài chính,Điều chỉnh chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ việc loại trừ khoản dự phòng đầu tư tài chính,Điều chỉnh chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ việc loại trừ khoản dự phòng đầu tư tài chính,(27.922.284.362),-27922284362.0
Điều chỉnh chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ việc ghi nhận lãi chênh lệch tỷ giá,Điều chỉnh chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ việc ghi nhận lãi chênh lệch tỷ giá,Điều chỉnh chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ việc ghi nhận lãi chênh lệch tỷ giá,291.137.052,291137052.0
Điều chỉnh doanh thu tài chính phát sinh từ việc ghi nhận lãi chênh lệch tỷ giá,Điều chỉnh doanh thu tài chính phát sinh từ việc ghi nhận lãi chênh lệch tỷ giá,Điều chỉnh doanh thu tài chính phát sinh từ việc ghi nhận lãi chênh lệch tỷ giá,4.892.526.011,4892526011.0
