row_label_raw,row_label_full,col_0,Số cuối năm > Số lượngCổ phiếu,Số cuối năm > Giá trịVND,Số đầu năm > Số lượngCổ phiếu,Số đầu năm > Giá trịVND,numeric__Số cuối năm > Số lượngCổ phiếu,numeric__Số cuối năm > Giá trịVND,numeric__Số đầu năm > Số lượngCổ phiếu,numeric__Số đầu năm > Giá trịVND
Cổ phiếu đãphát hành,Cổ phiếu đãphát hành,Cổ phiếu đãphát hành,214.533.793,2.145.337.930.000,178.743.620,1.787.436.200.000,214533793.0,2145337930000.0,178743620.0,1787436200000.0
Cổ phiếu đã pháthành và được gópvốn đầy đủ,Cổ phiếu đã pháthành và được gópvốn đầy đủ,Cổ phiếu đã pháthành và được gópvốn đầy đủ,214.533.793,2.145.337.930.000,178.743.620,1.787.436.200.000,214533793.0,2145337930000.0,178743620.0,1787436200000.0
Cổ phiếu phổ thôngCổ phiếu đanglưu hành,Cổ phiếu phổ thôngCổ phiếu đanglưu hành,Cổ phiếu phổ thôngCổ phiếu đanglưu hành,214.533.793,2.145.337.930.000,178.743.620,1.787.436.200.000,214533793.0,2145337930000.0,178743620.0,1787436200000.0
Cổ phiếu phổ thông,Cổ phiếu phổ thông,Cổ phiếu phổ thông,214.533.793,2.145.337.930.000,178.743.620,1.787.436.200.000,214533793.0,2145337930000.0,178743620.0,1787436200000.0
