row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Thu nhập khác,Thu nhập khác,Thu nhập khác,12.111.842.205,25.532.265.036,12111842205.0,25532265036.0
Thu tiền phạt do vi phạm hợp đồng kinh tế,Thu tiền phạt do vi phạm hợp đồng kinh tế,Thu tiền phạt do vi phạm hợp đồng kinh tế,4.340.718.349,2.244.595.821,4340718349.0,2244595821.0
"Tiền chiết khấu, khuyến mãi","Tiền chiết khấu, khuyến mãi","Tiền chiết khấu, khuyến mãi",2.038.762.645,11.623.118.323,2038762645.0,11623118323.0
Xử lý công nợ không có khả năng thu hồi,Xử lý công nợ không có khả năng thu hồi,Xử lý công nợ không có khả năng thu hồi,161.981.351,423.907.580,161981351.0,423907580.0
Khác,Khác,Khác,5.570.379.860,11.240.643.312,5570379860.0,11240643312.0
Chi phí khác,Chi phí khác,Chi phí khác,24.779.753.174,7.638.842.374,24779753174.0,7638842374.0
Phạt chậm nộp thuế,Phạt chậm nộp thuế,Phạt chậm nộp thuế,15.346.926.596,79.076.496,15346926596.0,79076496.0
Thanh lý hợp đồng liên doanh,Thanh lý hợp đồng liên doanh,Thanh lý hợp đồng liên doanh,2.002.462.692,-,2002462692.0,
Phạt do chậm thanh toán,Phạt do chậm thanh toán,Phạt do chậm thanh toán,1.249.564.572,185.920.438,1249564572.0,185920438.0
Giá trị còn lại của tài sản thanh lý,Giá trị còn lại của tài sản thanh lý,Giá trị còn lại của tài sản thanh lý,277.832.170,1.797.984.594,277832170.0,1797984594.0
Khác,Khác,Khác,5.902.967.144,5.575.860.846,5902967144.0,5575860846.0
(Lỗ) LỢI NHUẬN KHÁC,(Lỗ) LỢI NHUẬN KHÁC,(Lỗ) LỢI NHUẬN KHÁC,(12.667.910.969),17.893.422.662,-12667910969.0,17893422662.0
