row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Chi phí bán hàng chờ phân bổ,Ngắn hạn > Chi phí bán hàng chờ phân bổ,Chi phí bán hàng chờ phân bổ,5.705.903.266,8.847.640.438,5705903266.0,8847640438.0
"Công cụ, dụng cụ","Ngắn hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",1.935.456.508,1.035.468.158,1935456508.0,1035468158.0
Chi phí thuê văn phòng,Ngắn hạn > Chi phí thuê văn phòng,Chi phí thuê văn phòng,204.587.628,159.755.760,204587628.0,159755760.0
Khác,Ngắn hạn > Khác,Khác,900.377.732,-,900377732.0,
,,,8.746.325.134,10.042.864.356,8746325134.0,10042864356.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
"Công cụ, dụng cụ","Dài hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",6.523.516.072,9.768.794.348,6523516072.0,9768794348.0
Chi phí thuê văn phòng,Dài hạn > Chi phí thuê văn phòng,Chi phí thuê văn phòng,5.120.890.351,5.325.477.979,5120890351.0,5325477979.0
Khác,Dài hạn > Khác,Khác,13.798.986.170,7.844.369.645,13798986170.0,7844369645.0
,,,25.443.392.593,22.938.641.972,25443392593.0,22938641972.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,34.189.717.727,32.981.506.328,34189717727.0,32981506328.0
