row_label_raw,row_label_full,col_0,Vốn cổ phần,Thặng dư vốn cổ phần,Cổ phiếu quỹ,Quỹ đầu tư phát triển,Lỗ lũy kế,Ngàn VND Tổng cộng,numeric__Vốn cổ phần,numeric__Thặng dư vốn cổ phần,numeric__Cổ phiếu quỹ,numeric__Quỹ đầu tư phát triển,numeric__Lỗ lũy kế,numeric__Ngàn VND Tổng cộng
Năm trước,Năm trước,Năm trước,Năm trước,Năm trước,Năm trước,Năm trước,Năm trước,Năm trước,,,,,,
Số đầu năm(Trình bày lại - Thuyết minh số 31),Năm trước > Số đầu năm(Trình bày lại - Thuyết minh số 31),Số đầu năm(Trình bày lại - Thuyết minh số 31),9.274.679.470,3.263.858.784,(686.640),279.895.303,(4.794.309.136),8.023.437.781,9274679470.0,3263858784.0,-686640.0,279895303.0,-4794309136.0,8023437781.0
Lỗ thuần trong năm,Năm trước > Lỗ thuần trong năm,Lỗ thuần trong năm,-,-,-,-,(854.291.933),(854.291.933),,,,,-854291933.0,-854291933.0
"Trích thủ lao HĐQT, BKS và Thư ký","Năm trước > Trích thủ lao HĐQT, BKS và Thư ký","Trích thủ lao HĐQT, BKS và Thư ký",-,-,-,-,(1.236.000),(1.236.000),,,,,-1236000.0,-1236000.0
Số cuối năm(Trình bày lại - Thuyết minh số 31),Năm trước > Số cuối năm(Trình bày lại - Thuyết minh số 31),Số cuối năm(Trình bày lại - Thuyết minh số 31),9.274.679.470,3.263.858.784,(686.640),279.895.303,(5.649.837.069),7.167.909.848,9274679470.0,3263858784.0,-686640.0,279895303.0,-5649837069.0,7167909848.0
Năm nay,Năm nay,Năm nay,Năm nay,Năm nay,Năm nay,Năm nay,Năm nay,Năm nay,,,,,,
Số đầu năm(Trình bày lại - Thuyết minh số 31),Năm nay > Số đầu năm(Trình bày lại - Thuyết minh số 31),Số đầu năm(Trình bày lại - Thuyết minh số 31),9.274.679.470,3.263.858.784,(686.640),279.895.303,(5.649.837.069),7.167.909.848,9274679470.0,3263858784.0,-686640.0,279895303.0,-5649837069.0,7167909848.0
Lỗ thuần trong năm,Năm nay > Lỗ thuần trong năm,Lỗ thuần trong năm,-,-,-,-,(1.028.431.519),(1.028.431.519),,,,,-1028431519.0,-1028431519.0
Số cuối năm,Năm nay > Số cuối năm,Số cuối năm,9.274.679.470,3.263.858.784,(686.640),279.895.303,(6.678.268.588),6.139.478.329,9274679470.0,3263858784.0,-686640.0,279895303.0,-6678268588.0,6139478329.0
