row_label_raw,row_label_full,- Giá trị định giá theo chứng thư,Năm 2018 > 2.005.380.055,ĐVT: Ngàn VNDNăm 2019 > 2.005.380.055,numeric__Năm 2018 > 2.005.380.055,numeric__ĐVT: Ngàn VNDNăm 2019 > 2.005.380.055
- Tỷ lệ sở hữu,- Tỷ lệ sở hữu,- Tỷ lệ sở hữu,"56,54%","79,73%",0.5654,0.7973
- Tài sản thuần của Chăn nuôi Gia Lai có thể thu hồi,- Tài sản thuần của Chăn nuôi Gia Lai có thể thu hồi,- Tài sản thuần của Chăn nuôi Gia Lai có thể thu hồi,1.133.841.883,1.598.889.518,1133841883.0,1598889518.0
