row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Giao dịch,Năm nay,Ngàn VNDNăm trước,numeric__Mối quan hệ,numeric__Giao dịch,numeric__Năm nay,numeric__Ngàn VNDNăm trước
Ông Đoàn Nguyên Đức,Ông Đoàn Nguyên Đức,Ông Đoàn Nguyên Đức,Chủ tịch HĐQT,Cho mượnChi phí lãiHĐHTKD,7.005.6076.511.106,20.120.000-,,,70056076511106.0,
Bà Võ Thị Mỹ Hạnh,Bà Võ Thị Mỹ Hạnh,Bà Võ Thị Mỹ Hạnh,Thành viênHĐQT,Chi phí lãiHĐHTKDHĐHTKD,5.538.779-,-36.000.000,,,,-36000000.0
Công ty Cổ phần Gỗ Hoàng Anh Gia Lai - CN Nhà máy nhựa,Công ty Cổ phần Gỗ Hoàng Anh Gia Lai - CN Nhà máy nhựa,Công ty Cổ phần Gỗ Hoàng Anh Gia Lai - CN Nhà máy nhựa,Công ty liên quan,Bán hàng hóa và cung cấp dịch vụ,4.682.948,-,,,4682948.0,
Bà Hồ Thị Kim Chi,Bà Hồ Thị Kim Chi,Bà Hồ Thị Kim Chi,Thành viênHĐQT,Chi phí lãiHĐHTKD,4.122.224,-,,,4122224.0,
