row_label_raw,row_label_full,col_0,Số cuối năm,Ngàn VND Số đầu năm,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,,
Trái phiếu thường dài hạn đến hạn trả (TM số 21.1),Vay ngắn hạn > Trái phiếu thường dài hạn đến hạn trả (TM số 21.1),Trái phiếu thường dài hạn đến hạn trả (TM số 21.1),625.730.091,120.000.000,625730091.0,120000000.0
Vay ngắn hạn khác (TM số 21.2),Vay ngắn hạn > Vay ngắn hạn khác (TM số 21.2),Vay ngắn hạn khác (TM số 21.2),53.142.899,-,53142899.0,
Vay dài hạn ngân hàng đến hạn trả,Vay ngắn hạn > Vay dài hạn ngân hàng đến hạn trả,Vay dài hạn ngân hàng đến hạn trả,-,326.631.125,,326631125.0
,,,678.872.990,446.631.125,678872990.0,446631125.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,,
Trái phiếu thường dài hạn (TM số 21.1),Vay dài hạn > Trái phiếu thường dài hạn (TM số 21.1),Trái phiếu thường dài hạn (TM số 21.1),6.428.613.238,7.044.687.161,6428613238.0,7044687161.0
TỔNG CỘNG,Vay dài hạn > TỔNG CỘNG,TỔNG CỘNG,7.107.486.228,7.491.318.286,7107486228.0,7491318286.0
