row_label_raw,row_label_full,col_0,Ngân VND,Ngân VND_1,numeric__Ngân VND,numeric__Ngân VND_1
,,,Năm nay,Năm trước(Trình bày lại -Thuyết minh số 31),,
Số đầu năm,Số đầu năm,Số đầu năm,4.447.830.498,4.575.037.707,4447830498.0,4575037707.0
Công: Dự phòng lập trong năm,Công: Dự phòng lập trong năm,Công: Dự phòng lập trong năm,1.121.998.712,308.667.228,1121998712.0,308667228.0
Trừ: Xóa sổ dự phòng trong năm,Trừ: Xóa sổ dự phòng trong năm,Trừ: Xóa sổ dự phòng trong năm,(309.523.936),-,-309523936.0,
Trừ: Giảm do mua công ty con,Trừ: Giảm do mua công ty con,Trừ: Giảm do mua công ty con,(3.511.390.703),(435.874.437),-3511390703.0,-435874437.0
Số cuối năm,Số cuối năm,Số cuối năm,1.748.914.571,4.447.830.498,1748914571.0,4447830498.0
Trong đó:,Trong đó:,Trong đó:,,,,
Ngắn hạn,Trong đó: > Ngắn hạn,Ngắn hạn,1.748.914.571,1.959.639.493,1748914571.0,1959639493.0
Dải hạn,Trong đó: > Dải hạn,Dải hạn,-,2.488.191.005,,2488191005.0
