row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước (Trình bày lại - Thuyết minh số 31),numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước (Trình bày lại - Thuyết minh số 31)
,,,III. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,,,,
33,33,33,Tiền thu từ đi vay,21,121.540.283,-,,21.0,121540283.0,
34,34,34,Tiền trả nợ gốc vay,21,(515.028.509),(2.485.516.165),,21.0,-515028509.0,-2485516165.0
40,40,40,Lưu chuyển tiền thuần sử dụng vào hoạt động tài chính,,(393.488.226),(2.485.516.165),,,-393488226.0,-2485516165.0
50,50,50,Lưu chuyển tiền thuần trong năm,,(98.116.977),(95.883.650),,,-98116977.0,-95883650.0
60,60,60,Tiền đầu năm,,116.834.469,212.718.119,,,116834469.0,212718119.0
70,70,70,Tiền cuối năm,5,18.717.492,116.834.469,,5.0,18717492.0,116834469.0
