row_label_raw,row_label_full,col_0,Năm nay,Ngàn VNDNăm trước,numeric__Năm nay,numeric__Ngàn VNDNăm trước
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,759.605.140,914.705.236,759605140.0,914705236.0
Dự phòng đầu tư vào công ty con,Dự phòng đầu tư vào công ty con,Dự phòng đầu tư vào công ty con,17.778.990,-,17778990.0,
Chi phí lãi HĐHTKD,Chi phí lãi HĐHTKD,Chi phí lãi HĐHTKD,16.172.109,17.989.667,16172109.0,17989667.0
Lỗ chênh lệch tỷ giá hối đoái,Lỗ chênh lệch tỷ giá hối đoái,Lỗ chênh lệch tỷ giá hối đoái,2.867.368,436.666,2867368.0,436666.0
Lỗ từ thanh lý các khoản đầu tư,Lỗ từ thanh lý các khoản đầu tư,Lỗ từ thanh lý các khoản đầu tư,-,1.141.878.187,,1141878187.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,796.423.607,2.075.009.756,796423607.0,2075009756.0
