row_label_raw,row_label_full,col_0,Số đầu năm,Tăng trong năm,Giảm trong năm,Ngàn VND Số cuối năm,numeric__Số đầu năm,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__Ngàn VND Số cuối năm
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,2.304.646,3.443.508,(4.440.092),1.308.062,2304646.0,3443508.0,-4440092.0,1308062.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,517.692,1.743.656,(2.093.008),168.340,517692.0,1743656.0,-2093008.0,168340.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,65.230,-,-,65.230,65230.0,,,65230.0
Khác,Khác,Khác,2.111.206,456.871,(2.565.353),2.724,2111206.0,456871.0,-2565353.0,2724.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,4.998.774,5.644.035,(9.098.453),1.544.356,4998774.0,5644035.0,-9098453.0,1544356.0
