row_label_raw,row_label_full,Công ty Cổ phần Chăn nuôi Gia Lai,Công ty con (từ ngày 10 tháng 9 năm 2020),Tạm ứng mua hàng hóa và dịch vụ > Nhận ứng trước hợp đồng xây dựng,8.640.087 > 6.432.959,-,numeric__Công ty con (từ ngày 10 tháng 9 năm 2020),numeric__Tạm ứng mua hàng hóa và dịch vụ > Nhận ứng trước hợp đồng xây dựng,numeric__8.640.087 > 6.432.959,numeric__-
Công ty Cổ phần Bò sữa Tây Nguyên,Công ty Cổ phần Bò sữa Tây Nguyên,Công ty Cổ phần Bò sữa Tây Nguyên,Công ty con,Tạm ứng mua hàng hóa và dịch vụ,-,772.641,,,,772641.0
,,,,,15.073.046,772.641,,,15073046.0,772641.0
