row_label_raw,row_label_full,Mã số > 50 > 60,CHỈ TIÊU > Lưu chuyển tiền thuần trong năm > Tiền và tương đương tiền đầu năm,Thuyết minh,Năm 2020 > VND > 64.980.702.292 > 223.627.139.409,Năm 2019 > VND > (142.134.390.055) > 365.783.831.175,numeric__CHỈ TIÊU > Lưu chuyển tiền thuần trong năm > Tiền và tương đương tiền đầu năm,numeric__Thuyết minh,numeric__Năm 2020 > VND > 64.980.702.292 > 223.627.139.409,numeric__Năm 2019 > VND > (142.134.390.055) > 365.783.831.175
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,(119.674.777),(22.301.712),,,-119674777.0,-22301712.0
70,70,70,Tiền và tương đương tiền cuối năm,03,288.488.166.924,223.627.139.409,,3.0,288488166924.0,223627139409.0
