row_label_raw,row_label_full,Tên công ty,Địa chỉ,Tỷ lệ lợi ích,Tỷ lệ quyền biểu quyết,Hoạt động kinh doanh chính,numeric__Địa chỉ,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ quyền biểu quyết,numeric__Hoạt động kinh doanh chính
Công ty Cổ phần Tân Việt,Công ty Cổ phần Tân Việt,Công ty Cổ phần Tân Việt,Nha Trang,"51,42%","51,42%",Kinh doanh khách sạn,,0.5142,0.5142,
Công ty Cổ phần Bánh Givral,Công ty Cổ phần Bánh Givral,Công ty Cổ phần Bánh Givral,Hồ Chí Minh,"99,68%","99,68%","Sản xuất, kinh doanh các loại bánh",,0.9968,0.9968,
Công ty Cổ phần Viptour-Togi,Công ty Cổ phần Viptour-Togi,Công ty Cổ phần Viptour-Togi,Hà Nội,"79,26%","79,26%",Kinh doanh khách sạn,,0.7926000000000001,0.7926000000000001,
Công ty Cổ phần Truyền thông Đại Dương,Công ty Cổ phần Truyền thông Đại Dương,Công ty Cổ phần Truyền thông Đại Dương,Hà Nội,"94,00%","94,00%",Truyền thông,,0.94,0.94,
Công ty TNHH MTV Sao Hôm Nha Trang,Công ty TNHH MTV Sao Hôm Nha Trang,Công ty TNHH MTV Sao Hôm Nha Trang,Nha Trang,"100,00%","100,00%",Kinh doanh khách sạn,,1.0,1.0,
Công ty Cổ phần Kem Tràng Tiền (Công ty con của Công ty CP Bánh Givral),Công ty Cổ phần Kem Tràng Tiền (Công ty con của Công ty CP Bánh Givral),Công ty Cổ phần Kem Tràng Tiền (Công ty con của Công ty CP Bánh Givral),Hà Nội,"99,66%","99,66%","Sản xuất, kinh doanh các loại bánh, kem",,0.9965999999999999,0.9965999999999999,
