row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Số cuối năm
Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,-,83.851.091.817,(24.373.150.106),59.477.941.711,,83851091817.0,-24373150106.0,59477941711.0
Thuế thu nhập doanh nghiệp(*),Thuế thu nhập doanh nghiệp(*),Thuế thu nhập doanh nghiệp(*),75.531.015.249,86.905.278.272,(32.622.759.947),129.813.533.574,75531015249.0,86905278272.0,-32622759947.0,129813533574.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,224.009.566,3.057.973.135,(3.236.243.780),45.738.921,224009566.0,3057973135.0,-3236243780.0,45738921.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,246.593.309,(246.593.309),-,,246593309.0,-246593309.0,
Cộng,Cộng,Cộng,75.755.024.815,174.060.936.533,(60.478.747.142),189.337.214.206,75755024815.0,174060936533.0,-60478747142.0,189337214206.0
