row_label_raw,row_label_full,Số đầu năm,Năm nay > 4.080.000.000,Năm trước > 11.377.481.005,numeric__Năm nay > 4.080.000.000,numeric__Năm trước > 11.377.481.005
Hoàn nhập dự phòng,Hoàn nhập dự phòng,Hoàn nhập dự phòng,(680.000.000),(7.297.481.005),-680000000.0,-7297481005.0
Số cuối năm,Số cuối năm,Số cuối năm,3.400.000.000,4.080.000.000,3400000000.0,4080000000.0
