row_label_raw,row_label_full,col_0,Nguyên giá,Hao mòn lũy kế,Giá trị còn lại,numeric__Nguyên giá,numeric__Hao mòn lũy kế,numeric__Giá trị còn lại
04 tầng tòa nhà Becamex Tower,04 tầng tòa nhà Becamex Tower,04 tầng tòa nhà Becamex Tower,185.090.978.661,40.499.463.360,144.591.515.301,185090978661.0,40499463360.0,144591515301.0
Diện tích thương mại dự án Chung cư Aroma,Diện tích thương mại dự án Chung cư Aroma,Diện tích thương mại dự án Chung cư Aroma,31.967.268.997,1.696.844.239,30.270.424.758,31967268997.0,1696844239.0,30270424758.0
Các căn nhà ở công nhân Khu dân cư Hòa Lợi,Các căn nhà ở công nhân Khu dân cư Hòa Lợi,Các căn nhà ở công nhân Khu dân cư Hòa Lợi,475.504.506.049,11.771.316.904,463.733.189.145,475504506049.0,11771316904.0,463733189145.0
Các Căn biệt thự Sunflower,Các Căn biệt thự Sunflower,Các Căn biệt thự Sunflower,32.673.139.654,1.737.336.751,30.935.802.903,32673139654.0,1737336751.0,30935802903.0
Các Căn Aroma Shop,Các Căn Aroma Shop,Các Căn Aroma Shop,3.142.852.149,87.301.445,3.055.550.704,3142852149.0,87301445.0,3055550704.0
Cộng,Cộng,Cộng,728.378.745.510,55.792.262.699,672.586.482.811,728378745510.0,55792262699.0,672586482811.0
