row_label_raw,row_label_full,col_0,Số đầu năm,Chi phí phát sinh trong năm,Kết chuyển vào TSCĐ trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Chi phí phát sinh trong năm,numeric__Kết chuyển vào TSCĐ trong năm,numeric__Số cuối năm
Mua sắm tài sản cố định,Mua sắm tài sản cố định,Mua sắm tài sản cố định,166.100.000,116.900.000,(99.000.000),184.000.000,166100000.0,116900000.0,-99000000.0,184000000.0
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,7.648.201.197,4.030.521.552,(9.113.573.153),2.565.149.596,7648201197.0,4030521552.0,-9113573153.0,2565149596.0
- Cải tạo Quốc lộ 13,- Cải tạo Quốc lộ 13,- Cải tạo Quốc lộ 13,7.648.201.197,1.465.371.956,(9.113.573.153),-,7648201197.0,1465371956.0,-9113573153.0,
- Thi công xây dựng Hệ thống thoát nước mưa,- Thi công xây dựng Hệ thống thoát nước mưa,- Thi công xây dựng Hệ thống thoát nước mưa,-,2.565.149.596,-,2.565.149.596,,2565149596.0,,2565149596.0
Cộng,Cộng,Cộng,7.814.301.197,4.147.421.552,(9.212.573.153),2.749.149.596,7814301197.0,4147421552.0,-9212573153.0,2749149596.0
