row_label_raw,row_label_full,CHỈ TIÊU,Mã số,Thuyết minh,Năm nay,Năm trước,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,1. Doanh thu bán hàng và cung cấp dịch vụ,1. Doanh thu bán hàng và cung cấp dịch vụ,01,VI.1,1.205.698.264.851,1.680.777.455.097,1.0,,1205698264851.0,1680777455097.0
2. Các khoản giảm trừ doanh thu,2. Các khoản giảm trừ doanh thu,2. Các khoản giảm trừ doanh thu,02,VI.2,21.203.756.671,10.154.024.392,2.0,,21203756671.0,10154024392.0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,10,,1.184.494.508.180,1.670.623.430.705,10.0,,1184494508180.0,1670623430705.0
4. Giá vốn hàng bán,4. Giá vốn hàng bán,4. Giá vốn hàng bán,11,VI.3,627.449.808.254,946.850.381.108,11.0,,627449808254.0,946850381108.0
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,20,,557.044.699.926,723.773.049.597,20.0,,557044699926.0,723773049597.0
6. Doanh thu hoạt động tài chính,6. Doanh thu hoạt động tài chính,6. Doanh thu hoạt động tài chính,21,VI.4,24.936.773.714,15.204.013.334,21.0,,24936773714.0,15204013334.0
7. Chi phí tài chính,7. Chi phí tài chính,7. Chi phí tài chính,22,VI.5,71.467.687.163,71.100.465.271,22.0,,71467687163.0,71100465271.0
Trong đó: chi phí lãi vay,Trong đó: chi phí lãi vay,Trong đó: chi phí lãi vay,23,,71.688.784.363,78.364.171.276,23.0,,71688784363.0,78364171276.0
8. Chi phí bán hàng,8. Chi phí bán hàng,8. Chi phí bán hàng,25,VI.6,26.660.119.116,31.485.792.127,25.0,,26660119116.0,31485792127.0
9. Chi phí quản lý doanh nghiệp,9. Chi phí quản lý doanh nghiệp,9. Chi phí quản lý doanh nghiệp,26,VI.7,36.430.912.061,38.187.340.055,26.0,,36430912061.0,38187340055.0
10. Lợi nhuận thuần từ hoạt động kinh doanh,10. Lợi nhuận thuần từ hoạt động kinh doanh,10. Lợi nhuận thuần từ hoạt động kinh doanh,30,,447.422.755.300,598.203.465.478,30.0,,447422755300.0,598203465478.0
11. Thu nhập khác,11. Thu nhập khác,11. Thu nhập khác,31,VI.8,29.099.007.312,31.915.824.293,31.0,,29099007312.0,31915824293.0
12. Chi phí khác,12. Chi phí khác,12. Chi phí khác,32,VI.9,16.546.693.152,15.195.498.902,32.0,,16546693152.0,15195498902.0
13. Lợi nhuận khác,13. Lợi nhuận khác,13. Lợi nhuận khác,40,,12.552.314.160,16.720.325.391,40.0,,12552314160.0,16720325391.0
14. Tổng lợi nhuận kế toán trước thuế,14. Tổng lợi nhuận kế toán trước thuế,14. Tổng lợi nhuận kế toán trước thuế,50,,459.975.069.460,614.923.790.869,50.0,,459975069460.0,614923790869.0
15. Chi phí thuế thu nhập doanh nghiệp hiện hành,15. Chi phí thuế thu nhập doanh nghiệp hiện hành,15. Chi phí thuế thu nhập doanh nghiệp hiện hành,51,V.16,88.129.344.318,121.252.821.664,51.0,,88129344318.0,121252821664.0
16. Chi phí thuế thu nhập doanh nghiệp hoãn lại,16. Chi phí thuế thu nhập doanh nghiệp hoãn lại,16. Chi phí thuế thu nhập doanh nghiệp hoãn lại,52,,-,-,52.0,,,
17. Lợi nhuận sau thuế thu nhập doanh nghiệp,17. Lợi nhuận sau thuế thu nhập doanh nghiệp,17. Lợi nhuận sau thuế thu nhập doanh nghiệp,60,,371.845.725.142,493.670.969.205,60.0,,371845725142.0,493670969205.0
18. Lãi cơ bản trên cổ phiếu,18. Lãi cơ bản trên cổ phiếu,18. Lãi cơ bản trên cổ phiếu,70,VI.10,-,-,70.0,,,
19. Lãi suy giảm trên cổ phiếu,19. Lãi suy giảm trên cổ phiếu,19. Lãi suy giảm trên cổ phiếu,71,VI.10,-,-,71.0,,,
