row_label_raw,row_label_full,col_0,Số đầu năm,Số tiền vay phát sinh trong năm,Kết chuyển từ vay và nợ dài hạn,Số tiền vay đã trả trong năm,Phân bổ chi phí phát hành trái phiếu,Số cuối năm,numeric__Số đầu năm,numeric__Số tiền vay phát sinh trong năm,numeric__Kết chuyển từ vay và nợ dài hạn,numeric__Số tiền vay đã trả trong năm,numeric__Phân bổ chi phí phát hành trái phiếu,numeric__Số cuối năm
Vay ngắn hạn các bên liên quan,Vay ngắn hạn các bên liên quan,Vay ngắn hạn các bên liên quan,-,37.000.000.000,-,-,-,37.000.000.000,,37000000000.0,,,,37000000000.0
Vay ngắn hạn ngắn hàng,Vay ngắn hạn ngắn hàng,Vay ngắn hạn ngắn hàng,325.964.618.787,352.865.193.822,-,(208.509.145.401),-,470.320.667.208,325964618787.0,352865193822.0,,-208509145401.0,,470320667208.0
Vay ngắn hạn các cá nhân,Vay ngắn hạn các cá nhân,Vay ngắn hạn các cá nhân,-,16.600.000.000,-,-,-,16.600.000.000,,16600000000.0,,,,16600000000.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,99.920.000.000,-,99.920.000.000,(99.920.000.000),-,99.920.000.000,99920000000.0,,99920000000.0,-99920000000.0,,99920000000.0
Trái phiếu thường dài hạn đến hạn trả,Trái phiếu thường dài hạn đến hạn trả,Trái phiếu thường dài hạn đến hạn trả,179.352.500.000,-,94.352.500.000,(81.000.000.000),1.647.500.000,194.352.500.000,179352500000.0,,94352500000.0,-81000000000.0,1647500000.0,194352500000.0
Cộng,Cộng,Cộng,605.237.118.787,406.465.193.822,194.272.500.000,(389.429.145.401),1.647.500.000,818.193.167.208,605237118787.0,406465193822.0,194272500000.0,-389429145401.0,1647500000.0,818193167208.0
