row_label_raw,row_label_full,Số cuối năm,Tổng nợ > Số cuối năm,Từ 01 năm trở xuống > Số cuối năm,Trên 01 năm đến 05 năm > Số cuối năm,Trên 05 năm > Số cuối năm,numeric__Tổng nợ > Số cuối năm,numeric__Từ 01 năm trở xuống > Số cuối năm,numeric__Trên 01 năm đến 05 năm > Số cuối năm,numeric__Trên 05 năm > Số cuối năm
Vay dài hạn ngân hàng,Vay dài hạn ngân hàng,Vay dài hạn ngân hàng,159.600.000.000,99.920.000.000,59.680.000.000,-,159600000000.0,99920000000.0,59680000000.0,
Trái phiếu thường,Trái phiếu thường,Trái phiếu thường,344.705.000.000,194.352.500.000,150.352.500.000,-,344705000000.0,194352500000.0,150352500000.0,
Cộng,Cộng,Cộng,504.305.000.000,294.272.500.000,210.032.500.000,-,504305000000.0,294272500000.0,210032500000.0,
Số đầu năm,Số đầu năm,Số đầu năm,Số đầu năm,Số đầu năm,Số đầu năm,Số đầu năm,,,,
Vay dài hạn ngân hàng,Số đầu năm > Vay dài hạn ngân hàng,Vay dài hạn ngân hàng,259.520.000.000,99.920.000.000,159.600.000.000,-,259520000000.0,99920000000.0,159600000000.0,
Trái phiếu thường,Số đầu năm > Trái phiếu thường,Trái phiếu thường,424.057.500.000,179.352.500.000,244.705.000.000,-,424057500000.0,179352500000.0,244705000000.0,
Cộng,Số đầu năm > Cộng,Cộng,683.577.500.000,279.272.500.000,404.305.000.000,-,683577500000.0,279272500000.0,404305000000.0,
