row_label_raw,row_label_full,col_0,Số dư đầu nămTriệu VND,Số phải nộpTriệu VND,Số đã nộpTriệu VND,Số dư cuối nămTriệu VND,numeric__Số dư đầu nămTriệu VND,numeric__Số phải nộpTriệu VND,numeric__Số đã nộpTriệu VND,numeric__Số dư cuối nămTriệu VND
Thuế GTGT,Thuế GTGT,Thuế GTGT,819,24.008,19.234,5.593,819.0,24008.0,19234.0,5593.0
Thuế TNDN,Thuế TNDN,Thuế TNDN,84.986,282.922,246.099,121.809,84986.0,282922.0,246099.0,121809.0
"Các khoản phí, lệ phí vàcác khoản phải nộp khác","Các khoản phí, lệ phí vàcác khoản phải nộp khác","Các khoản phí, lệ phí vàcác khoản phải nộp khác",23.708,179.454,176.908,26.254,23708.0,179454.0,176908.0,26254.0
,,,109.513,486.384,442.241,153.656,109513.0,486384.0,442241.0,153656.0
