row_label_raw,row_label_full,col_0,Năm 2025,Năm 2024,numeric__Năm 2025,numeric__Năm 2024
,,,Triệu VND,Triệu VND,,
Chi phí trả lãi tiền gửi của,Chi phí trả lãi tiền gửi của,Chi phí trả lãi tiền gửi của,129,360,129.0,360.0
Thành viên Hội đồng quản trị,Thành viên Hội đồng quản trị,Thành viên Hội đồng quản trị,23,90,23.0,90.0
Thành viên Ban Tổng Giám đốc,Thành viên Ban Tổng Giám đốc,Thành viên Ban Tổng Giám đốc,89,203,89.0,203.0
Thành viên Ban Kiểm soát,Thành viên Ban Kiểm soát,Thành viên Ban Kiểm soát,17,67,17.0,67.0
Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,,
Chi phí trả lãi tiền gửi,Công ty con > Chi phí trả lãi tiền gửi,Chi phí trả lãi tiền gửi,8.179,7.757,8179.0,7757.0
Chi phí khác,Công ty con > Chi phí khác,Chi phí khác,11.143,1.337,11143.0,1337.0
Thu nhập từ lãi cho vay,Công ty con > Thu nhập từ lãi cho vay,Thu nhập từ lãi cho vay,77,-,77.0,
Thu nhập từ hoạt động dịch vụ,Công ty con > Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,327,204,327.0,204.0
