row_label_raw,row_label_full,Chỉ tiêu,Năm 2025Triệu VND,Năm 2024Triệu VND,numeric__Năm 2025Triệu VND,numeric__Năm 2024Triệu VND
"Tổng số cán bộ, CNV (người)","Tổng số cán bộ, CNV (người)","Tổng số cán bộ, CNV (người)",4.182,3.797,4182.0,3797.0
Tổng quỹ lương,Tổng quỹ lương,Tổng quỹ lương,1.134.933,1.101.800,1134933.0,1101800.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,50.901,46.739,50901.0,46739.0
Tổng thu nhập,Tổng thu nhập,Tổng thu nhập,1.185.834,1.148.539,1185834.0,1148539.0
Tiền lương bình quân (người/tháng),Tiền lương bình quân (người/tháng),Tiền lương bình quân (người/tháng),"22,62","24,18",22.62,24.18
Thu nhập bình quân (người/tháng),Thu nhập bình quân (người/tháng),Thu nhập bình quân (người/tháng),"23,63","25,21",23.63,25.21
