row_label_raw,row_label_full,Họ và tên,Chức vụ,numeric__Chức vụ
Ông Phạm Hồng Công,Ông Phạm Hồng Công,Ông Phạm Hồng Công,Trường Ban,
Bà Trần Thị Khánh Chỉ,Bà Trần Thị Khánh Chỉ,Bà Trần Thị Khánh Chỉ,Thành viên,
Bà Nguyễn Thanh Thủy,Bà Nguyễn Thanh Thủy,Bà Nguyễn Thanh Thủy,Thành viên,
