row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,,
Tổng Công ty Tư vấn Thiết kế Dầu khí - CTCP (i),a) Ngắn hạn > Tổng Công ty Tư vấn Thiết kế Dầu khí - CTCP (i),Tổng Công ty Tư vấn Thiết kế Dầu khí - CTCP (i),173.062.220.157,184.739.076.582,173062220157.0,184739076582.0
Tập đoàn Dầu khí Việt Nam (ii),a) Ngắn hạn > Tập đoàn Dầu khí Việt Nam (ii),Tập đoàn Dầu khí Việt Nam (ii),208.151.700.867,52.039.791.576,208151700867.0,52039791576.0
Công ty Cổ phần Địa ốc Phú Long (i),a) Ngắn hạn > Công ty Cổ phần Địa ốc Phú Long (i),Công ty Cổ phần Địa ốc Phú Long (i),77.464.825.040,96.478.465.831,77464825040.0,96478465831.0
Cổ tức phải trả,a) Ngắn hạn > Cổ tức phải trả,Cổ tức phải trả,-,185.177.991.000,,185177991000.0
Điều chỉnh doanh thu vận chuyển khí Nam Côn Sơn,a) Ngắn hạn > Điều chỉnh doanh thu vận chuyển khí Nam Côn Sơn,Điều chỉnh doanh thu vận chuyển khí Nam Côn Sơn,73.125.794.587,170.086.819.859,73125794587.0,170086819859.0
Phải trả liên quan đến chiết khấu giá bán khí,a) Ngắn hạn > Phải trả liên quan đến chiết khấu giá bán khí,Phải trả liên quan đến chiết khấu giá bán khí,-,32.321.000.000,,32321000000.0
Các khoản khác,a) Ngắn hạn > Các khoản khác,Các khoản khác,51.135.828.236,75.686.861.340,51135828236.0,75686861340.0
,,,582.940.368.887,796.530.006.188,582940368887.0,796530006188.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,,
"Nhận ký quỹ, ký cược dài hạn","b) Dài hạn > Nhận ký quỹ, ký cược dài hạn","Nhận ký quỹ, ký cược dài hạn",4.876.032.096,3.574.371.215,4876032096.0,3574371215.0
,,,4.876.032.096,3.574.371.215,4876032096.0,3574371215.0
Phải trả ngắn hạn khác các bên liên quan (chi tiết trình bày tại Thuyết minh số 35),b) Dài hạn > Phải trả ngắn hạn khác các bên liên quan (chi tiết trình bày tại Thuyết minh số 35),Phải trả ngắn hạn khác các bên liên quan (chi tiết trình bày tại Thuyết minh số 35),381.213.921.024,269.088.868.158,381213921024.0,269088868158.0
