row_label_raw,row_label_full,Bên liên quan,Môi quan hệ,numeric__Môi quan hệ
Tập đoàn Đầu khí Việt Nam,Tập đoàn Đầu khí Việt Nam,Tập đoàn Đầu khí Việt Nam,Công ty mẹ của Tổng Công ty,
"Các đơn vị là các công ty con, công ty liên doanh, công ty liên kết của Tập đoàn Dầu khí Việt Nam","Các đơn vị là các công ty con, công ty liên doanh, công ty liên kết của Tập đoàn Dầu khí Việt Nam","Các đơn vị là các công ty con, công ty liên doanh, công ty liên kết của Tập đoàn Dầu khí Việt Nam",Các đơn vị cùng chủ sở hữu,
"Các công ty con, liên doanh của Tổng Công ty","Các công ty con, liên doanh của Tổng Công ty","Các công ty con, liên doanh của Tổng Công ty",Các đơn vị do Tổng Công nằm quyền kiểm soát hoặc có ảnh hưởng đáng kể,
