row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,,
"Các Công ty con, Công ty liên doanh, liên kết","Doanh thu bán hàng và cung cấp dịch vụ > Các Công ty con, Công ty liên doanh, liên kết","Các Công ty con, Công ty liên doanh, liên kết",9.549.164.974.335,6.443.675.771.103,9549164974335.0,6443675771103.0
Công ty Cổ phần Kinh doanh Khí thấp áp Dầu khí Việt Nam,Doanh thu bán hàng và cung cấp dịch vụ > Công ty Cổ phần Kinh doanh Khí thấp áp Dầu khí Việt Nam,Công ty Cổ phần Kinh doanh Khí thấp áp Dầu khí Việt Nam,6.119.162.673.277,3.950.375.620.297,6119162673277.0,3950375620297.0
Công ty Cổ phần Kinh doanh Khí Miền Nam,Doanh thu bán hàng và cung cấp dịch vụ > Công ty Cổ phần Kinh doanh Khí Miền Nam,Công ty Cổ phần Kinh doanh Khí Miền Nam,2.380.887.176.343,1.482.035.651.609,2380887176343.0,1482035651609.0
Công ty Cổ phần Kinh doanh Khí Miền Bắc,Doanh thu bán hàng và cung cấp dịch vụ > Công ty Cổ phần Kinh doanh Khí Miền Bắc,Công ty Cổ phần Kinh doanh Khí Miền Bắc,816.918.397.414,590.830.487.467,816918397414.0,590830487467.0
Công ty Cổ phần Đầu tư Phát triển Gas Đô thị (i),Doanh thu bán hàng và cung cấp dịch vụ > Công ty Cổ phần Đầu tư Phát triển Gas Đô thị (i),Công ty Cổ phần Đầu tư Phát triển Gas Đô thị (i),229.328.338.431,420.434.011.730,229328338431.0,420434011730.0
Công ty Cổ phần LNG Việt Nam,Doanh thu bán hàng và cung cấp dịch vụ > Công ty Cổ phần LNG Việt Nam,Công ty Cổ phần LNG Việt Nam,1.647.475.969,-,1647475969.0,
Công ty TNHH Khí nhiên liệu Giao thông vận tải PVGazprom,Doanh thu bán hàng và cung cấp dịch vụ > Công ty TNHH Khí nhiên liệu Giao thông vận tải PVGazprom,Công ty TNHH Khí nhiên liệu Giao thông vận tải PVGazprom,1.220.912.901,-,1220912901.0,
Các bên liên quan khác,Doanh thu bán hàng và cung cấp dịch vụ > Các bên liên quan khác,Các bên liên quan khác,12.912.793.551.018,14.442.282.323.987,12912793551018.0,14442282323987.0
Tổng Công ty Điện lực Dầu khí Việt Nam,Doanh thu bán hàng và cung cấp dịch vụ > Tổng Công ty Điện lực Dầu khí Việt Nam,Tổng Công ty Điện lực Dầu khí Việt Nam,6.750.598.490.575,8.936.864.681.712,6750598490575.0,8936864681712.0
Cơ quan Tập đoàn Dầu khí Quốc gia Việt Nam,Doanh thu bán hàng và cung cấp dịch vụ > Cơ quan Tập đoàn Dầu khí Quốc gia Việt Nam,Cơ quan Tập đoàn Dầu khí Quốc gia Việt Nam,2.937.951.594.293,2.925.729.381.144,2937951594293.0,2925729381144.0
Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP,Doanh thu bán hàng và cung cấp dịch vụ > Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP,Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP,2.081.367.952.626,1.657.542.009.353,2081367952626.0,1657542009353.0
Tổng Công ty Dầu Việt Nam,Doanh thu bán hàng và cung cấp dịch vụ > Tổng Công ty Dầu Việt Nam,Tổng Công ty Dầu Việt Nam,661.642.573.251,384.959.354.853,661642573251.0,384959354853.0
