row_label_raw,row_label_full,Trong đó:,Trong đó:_1,Trong đó:_2,numeric__Trong đó:_1,numeric__Trong đó:_2
,,,Số cuối năm,Số đầu năm,,
,,,VND,VND,,
Vay tín chấp,Vay tín chấp,Vay tín chấp,8.116.490.022.715,6.437.512.136.431,8116490022715.0,6437512136431.0
Vay tín chấp,Vay tín chấp,Vay tín chấp,8.116.490.022.715,6.437.512.136.431,8116490022715.0,6437512136431.0
,,,Số cuối năm,Số đầu năm,,
,,,VND,VND,,
Vay theo lãi suất thả nổi (ii),Vay theo lãi suất thả nổi (ii),Vay theo lãi suất thả nổi (ii),8.116.490.022.715,6.437.512.136.431,8116490022715.0,6437512136431.0
Vay theo lãi suất thả nổi (ii),Vay theo lãi suất thả nổi (ii),Vay theo lãi suất thả nổi (ii),8.116.490.022.715,6.437.512.136.431,8116490022715.0,6437512136431.0
