row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Chi phí xây dựng cơ bản dở dang dài hạn,Chi phí xây dựng cơ bản dở dang dài hạn,Chi phí xây dựng cơ bản dở dang dài hạn,Chi phí xây dựng cơ bản dở dang dài hạn,Chi phí xây dựng cơ bản dở dang dài hạn,,
- Xây dựng cơ bản,Chi phí xây dựng cơ bản dở dang dài hạn > - Xây dựng cơ bản,- Xây dựng cơ bản,6.541.440.862.485,4.710.221.409.715,6541440862485.0,4710221409715.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Nhà máy Xử lý Khí Cà Mau,Trong đó: > Nhà máy Xử lý Khí Cà Mau,Nhà máy Xử lý Khí Cà Mau,5.431.263.240.863,3.386.829.577.674,5431263240863.0,3386829577674.0
Đường ống dẫn khí Lô B - Ô Môn,Trong đó: > Đường ống dẫn khí Lô B - Ô Môn,Đường ống dẫn khí Lô B - Ô Môn,563.952.569.813,527.384.507.514,563952569813.0,527384507514.0
Kho cáng nhập khẩu LNG Sơn Mỹ,Trong đó: > Kho cáng nhập khẩu LNG Sơn Mỹ,Kho cáng nhập khẩu LNG Sơn Mỹ,135.596.161.325,135.596.161.325,135596161325.0,135596161325.0
Dự án đường ống dẫn khí Nam Côn Sơn 2 -Giai đoạn 2,Trong đó: > Dự án đường ống dẫn khí Nam Côn Sơn 2 -Giai đoạn 2,Dự án đường ống dẫn khí Nam Côn Sơn 2 -Giai đoạn 2,131.878.442.618,129.520.421.069,131878442618.0,129520421069.0
Dự án đường ống dẫn khí Nam Côn Sơn 2 -Giai đoạn 1,Trong đó: > Dự án đường ống dẫn khí Nam Côn Sơn 2 -Giai đoạn 1,Dự án đường ống dẫn khí Nam Côn Sơn 2 -Giai đoạn 1,-,163.625.304.047,,163625304047.0
Dự án Nâng cao hệ số thu hồi LPG tại nhàmáy GPP Dinh Cổ,Trong đó: > Dự án Nâng cao hệ số thu hồi LPG tại nhàmáy GPP Dinh Cổ,Dự án Nâng cao hệ số thu hồi LPG tại nhàmáy GPP Dinh Cổ,111.162.477.640,9.973.102.761,111162477640.0,9973102761.0
Kho chứa LNG quy mô 1 triệu tấn/năm tạiThị Vải,Trong đó: > Kho chứa LNG quy mô 1 triệu tấn/năm tạiThị Vải,Kho chứa LNG quy mô 1 triệu tấn/năm tạiThị Vải,74.432.838.473,74.432.838.473,74432838473.0,74432838473.0
Dự án Đường ống thu gom khí mô Cá RồngĐỏ,Trong đó: > Dự án Đường ống thu gom khí mô Cá RồngĐỏ,Dự án Đường ống thu gom khí mô Cá RồngĐỏ,69.949.645.337,47.689.584.144,69949645337.0,47689584144.0
Dự án Cặp bù Khí ẩm Nam Côn Sơn cho Nhàmáy xử lý Khí Dinh Cổ,Trong đó: > Dự án Cặp bù Khí ẩm Nam Côn Sơn cho Nhàmáy xử lý Khí Dinh Cổ,Dự án Cặp bù Khí ẩm Nam Côn Sơn cho Nhàmáy xử lý Khí Dinh Cổ,6.067.047.889,116.335.778.906,6067047889.0,116335778906.0
Các công trình khác,Trong đó: > Các công trình khác,Các công trình khác,17.138.438.527,118.834.133.802,17138438527.0,118834133802.0
,,,6.541.440.862.485,4.710.221.409.715,6541440862485.0,4710221409715.0
