row_label_raw,row_label_full,col_0,Quyềnsử dụng đất,"Nhà cửa,vật kiến trúc",Cộng,numeric__Quyềnsử dụng đất,"numeric__Nhà cửa,vật kiến trúc",numeric__Cộng
Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,,,
Số đầu năm,Giá trị còn lại > Số đầu năm,Số đầu năm,71.280.104.730,36.582.064.475,107.862.169.205,71280104730.0,36582064475.0,107862169205.0
Số cuối năm,Giá trị còn lại > Số cuối năm,Số cuối năm,71.280.104.730,35.508.591.455,106.788.696.185,71280104730.0,35508591455.0,106788696185.0
