row_label_raw,row_label_full,Số đầu năm,Năm nay > 14.090.527.363,Năm trước > 13.363.351.473,numeric__Năm nay > 14.090.527.363,numeric__Năm trước > 13.363.351.473
Tăng do trích lập từ lợi nhuận,Tăng do trích lập từ lợi nhuận,Tăng do trích lập từ lợi nhuận,2.352.735.007,3.000.000.000,2352735007.0,3000000000.0
Chi quỹ,Chi quỹ,Chi quỹ,(4.483.467.477),(2.272.824.110),-4483467477.0,-2272824110.0
Số cuối năm,Số cuối năm,Số cuối năm,11.959.794.893,14.090.527.363,11959794893.0,14090527363.0
