row_label_raw,row_label_full,Số đầu năm,Năm nay > 37.967.204.610,Năm trước > 7.877.537.814,numeric__Năm nay > 37.967.204.610,numeric__Năm trước > 7.877.537.814
Ghi nhận vào kết quả kinh doanh,Ghi nhận vào kết quả kinh doanh,Ghi nhận vào kết quả kinh doanh,(9.386.015.369),30.089.666.796,-9386015369.0,30089666796.0
Số cuối năm,Số cuối năm,Số cuối năm,28.581.189.241,37.967.204.610,28581189241.0,37967204610.0
