row_label_raw,row_label_full,col_0,Số đầu năm,Chi phí phát sinh trong năm,Kết chuyển vào TSCĐ trong năm,Kết chuyển giảm khác,Số cuối năm,numeric__Số đầu năm,numeric__Chi phí phát sinh trong năm,numeric__Kết chuyển vào TSCĐ trong năm,numeric__Kết chuyển giảm khác,numeric__Số cuối năm
Mua sắm tài sản cố định,Mua sắm tài sản cố định,Mua sắm tài sản cố định,1.832.243.585,18.179.658.508,(16.903.630.317),(1.088.504.119),2.019.767.657,1832243585.0,18179658508.0,-16903630317.0,-1088504119.0,2019767657.0
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,426.641.307.052,431.365.129.970,(66.683.246.517),(3.107.300.000),788.215.890.505,426641307052.0,431365129970.0,-66683246517.0,-3107300000.0,788215890505.0
Dự án Đầu tư Nhà máy tại Hậu Giang (i),Dự án Đầu tư Nhà máy tại Hậu Giang (i),Dự án Đầu tư Nhà máy tại Hậu Giang (i),10.115.656.375,262.759.806.962,-,-,272.875.463.337,10115656375.0,262759806962.0,,,272875463337.0
Dự án Công trình Nhà máy Vikimco (ii),Dự án Công trình Nhà máy Vikimco (ii),Dự án Công trình Nhà máy Vikimco (ii),83.478.730.364,86.245.571.974,-,-,169.724.302.338,83478730364.0,86245571974.0,,,169724302338.0
Dự án Công trình Nhà máy tại Long An (iii),Dự án Công trình Nhà máy tại Long An (iii),Dự án Công trình Nhà máy tại Long An (iii),176.931.494.667,9.135.419.386,-,-,186.066.914.053,176931494667.0,9135419386.0,,,186066914053.0
Dự án dây chuyển Capsule 5 (iv),Dự án dây chuyển Capsule 5 (iv),Dự án dây chuyển Capsule 5 (iv),133.711.474.969,18.680.697.399,-,-,152.392.172.368,133711474969.0,18680697399.0,,,152392172368.0
Dự án xây dựng Tổng kho và tòa nhà RD,Dự án xây dựng Tổng kho và tòa nhà RD,Dự án xây dựng Tổng kho và tòa nhà RD,16.777.663.812,40.840.862.739,(54.511.226.551),(3.107.300.000),-,16777663812.0,40840862739.0,-54511226551.0,-3107300000.0,
Các dự án khác,Các dự án khác,Các dự án khác,5.626.286.865,13.702.771.510,(12.172.019.966),-,7.157.038.409,5626286865.0,13702771510.0,-12172019966.0,,7157038409.0
Cộng,Cộng,Cộng,428.473.550.637,449.544.788.478,(83.586.876.834),(4.195.804.119),790.235.658.162,428473550637.0,449544788478.0,-83586876834.0,-4195804119.0,790235658162.0
