row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Số cuối năm
Thuế GTGT hàng bán nội địa và nhập khẩu,Thuế GTGT hàng bán nội địa và nhập khẩu,Thuế GTGT hàng bán nội địa và nhập khẩu,1.896.361.831,30.064.343.172,(30.479.260.650),1.481.444.353,1896361831.0,30064343172.0,-30479260650.0,1481444353.0
"Thuế xuất, nhập khẩu","Thuế xuất, nhập khẩu","Thuế xuất, nhập khẩu",-,2.136.254,(2.136.254),-,,2136254.0,-2136254.0,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,49.193.204.078,60.642.529.043,(32.830.336.716),77.005.396.405,49193204078.0,60642529043.0,-32830336716.0,77005396405.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,608.364.149,7.075.228.349,(6.721.708.909),961.883.589,608364149.0,7075228349.0,-6721708909.0,961883589.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,157.968.700,2.667.697.000,(2.610.731.100),214.934.600,157968700.0,2667697000.0,-2610731100.0,214934600.0
"Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất",-,5.299.351.576,(5.299.351.576),-,,5299351576.0,-5299351576.0,
"Các loại thuế, phí, lệ phí và các khoản phải nộp khác","Các loại thuế, phí, lệ phí và các khoản phải nộp khác","Các loại thuế, phí, lệ phí và các khoản phải nộp khác",14.517.000,1.937.385.135,(1.932.168.135),19.734.000,14517000.0,1937385135.0,-1932168135.0,19734000.0
Cộng,Cộng,Cộng,51.870.415.758,107.688.670.529,(79.875.693.340),79.683.392.947,51870415758.0,107688670529.0,-79875693340.0,79683392947.0
