row_label_raw,row_label_full,Số đầu năm,Năm nay > 10.658.857.497,Năm trước > 9.888.034.750,numeric__Năm nay > 10.658.857.497,numeric__Năm trước > 9.888.034.750
Trích lập dự phòng bổ sung,Trích lập dự phòng bổ sung,Trích lập dự phòng bổ sung,4.728.507.611,6.041.956.141,4728507611.0,6041956141.0
Sử dụng dự phòng,Sử dụng dự phòng,Sử dụng dự phòng,(4.166.486.267),(5.271.133.394),-4166486267.0,-5271133394.0
Số cuối năm,Số cuối năm,Số cuối năm,11.220.878.841,10.658.857.497,11220878841.0,10658857497.0
