row_label_raw,row_label_full,Số cuối năm,Miền Bắc > Số cuối năm,Miền Nam > Số cuối năm,Loại trừ > Số cuối năm,Tổng cộng > Số cuối năm,numeric__Miền Bắc > Số cuối năm,numeric__Miền Nam > Số cuối năm,numeric__Loại trừ > Số cuối năm,numeric__Tổng cộng > Số cuối năm
Tài sản bộ phận,Tài sản bộ phận,Tài sản bộ phận,6.012.840.645.515,5.364.241.252.417,(3.629.273.885.042),7.747.808.012.890,6012840645515.0,5364241252417.0,-3629273885042.0,7747808012890.0
Tổng tài sản,Tổng tài sản,Tổng tài sản,,,,7.747.808.012.890,,,,7747808012890.0
Nợ phải trả bộ phận,Nợ phải trả bộ phận,Nợ phải trả bộ phận,1.158.917.474.799,1.397.617.291.440,(749.601.801.753),1.806.932.964.486,1158917474799.0,1397617291440.0,-749601801753.0,1806932964486.0
Tổng nợ phải trả,Tổng nợ phải trả,Tổng nợ phải trả,,,,1.806.932.964.486,,,,1806932964486.0
Số đầu năm,Số đầu năm,Số đầu năm,Số đầu năm,Số đầu năm,Số đầu năm,Số đầu năm,,,,
Tài sản bộ phận,Số đầu năm > Tài sản bộ phận,Tài sản bộ phận,5.543.326.159.079,5.252.047.882.358,(3.073.820.512.135),7.721.553.529.302,5543326159079.0,5252047882358.0,-3073820512135.0,7721553529302.0
Tổng tài sản,Số đầu năm > Tổng tài sản,Tổng tài sản,,,,7.721.553.529.302,,,,7721553529302.0
Nợ phải trả bộ phận,Số đầu năm > Nợ phải trả bộ phận,Nợ phải trả bộ phận,834.861.744.909,1.314.894.725.544,(193.271.650.958),1.956.484.819.495,834861744909.0,1314894725544.0,-193271650958.0,1956484819495.0
Tổng nợ phải trả,Số đầu năm > Tổng nợ phải trả,Tổng nợ phải trả,,,,1.956.484.819.495,,,,1956484819495.0
