row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2019VND > 67.172.238.551,Số phải nộpVND > 1.618.113.542.263,Số đã nộpVND > (338.662.962.632),Số đã cán trừVND > (1.316.049.765.717),Số phân loại lạiVND > -,31/12/2019VND > 30.573.052.465,numeric__1/1/2019VND > 67.172.238.551,numeric__Số phải nộpVND > 1.618.113.542.263,numeric__Số đã nộpVND > (338.662.962.632),numeric__Số đã cán trừVND > (1.316.049.765.717),numeric__Số phân loại lạiVND > -,numeric__31/12/2019VND > 30.573.052.465
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,30.199.147.844,655.194.156.839,(631.639.404.410),-,-,53.753.900.273,30199147844.0,655194156839.0,-631639404410.0,,,53753900273.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,106.932.386.619,740.203.164.819,(471.000.000.000),-,-,376.135.551.438,106932386619.0,740203164819.0,-471000000000.0,,,376135551438.0
Thuế nhà thầu nước ngoài,Thuế nhà thầu nước ngoài,Thuế nhà thầu nước ngoài,-,90.573.946.384,(90.691.050.534),-,8.203.342.171,8.086.238.021,,90573946384.0,-90691050534.0,,8203342171.0,8086238021.0
Thuế khác,Thuế khác,Thuế khác,-,5.000.000,(5.000.000),-,-,-,,5000000.0,-5000000.0,,,
,,,204.303.773.014,3.104.089.810.305,(1.531.998.417.576),(1.316.049.765.717),8.203.342.171,468.548.742.197,204303773014.0,3104089810305.0,-1531998417576.0,-1316049765717.0,8203342171.0,468548742197.0
(b) Thuế phải thu Nhà nước,(b) Thuế phải thu Nhà nước,(b) Thuế phải thu Nhà nước,(b) Thuế phải thu Nhà nước,(b) Thuế phải thu Nhà nước,(b) Thuế phải thu Nhà nước,(b) Thuế phải thu Nhà nước,(b) Thuế phải thu Nhà nước,(b) Thuế phải thu Nhà nước,,,,,,
,,,,,,1/1/2019VND,Số phân loại lạiVND,31/12/2019VND,,,,,,
Thuế nhà thầu nước ngoài,(b) Thuế phải thu Nhà nước > Thuế nhà thầu nước ngoài,Thuế nhà thầu nước ngoài,,,,54.954.537.040,8.203.342.171,63.157.879.211,,,,54954537040.0,8203342171.0,63157879211.0
